"mz","rt","peaktable_1_6a93145d1bc48e797ae1f779eae404e0 intensity","peaktable_2_2ad96385d4e11b01c12368cf109cff67 intensity"
684.615997314453,17.022231,2005379.09279526,NA
684.629119873047,16.460546,397151.955330698,230244.070533508
684.652999877929,16.1012915,421792.296790077,922519.279812661
684.866180419922,25.0808345,436624.863503443,NA
684.926452636719,8.8617575,394226.377790838,240541.141238882
684.941223144531,13.9924245,533630.213425542,347032.495172116
684.954528808594,10.941559,275524.667508236,313598.567748435
684.955017089844,10.033569,313453.257514122,237972.290741251
684.965454101562,25.009519,625587.267524288,NA
685.065856933594,25.459021,1235852.98318112,NA
685.205871582031,6.0616942,86403.3804310671,232654.672252271
685.394500732422,2.3534771,2746033.50759065,NA
685.438049316406,16.739847,207696.876645438,359005.643155077
685.495178222656,7.7190568,NA,274994.293857691
685.503540039062,9.28672135,209654.715354369,534259.983760077
685.512084960938,14.149522,453145.798341457,482833.018539608
685.519653320312,14.94231,234580.858415619,NA
685.539978027344,15.011464,999381.280112807,173443.238502186
685.555541992188,16.611629,1111235.4266829,NA
685.566619873047,10.4071515,1820702.96867089,1680854.6274511
685.576858520508,15.182188,808098.733038974,502120.355611646
685.610412597656,19.4681105,1469130.75335673,1917010.18072313
685.619445800781,17.058846,728283.63923669,957854.343393988
685.632293701172,16.653212,436718.259865557,468303.774171084
685.844451904297,24.793413,305015.432131405,NA
685.928894042969,26.256368,NA,109023.885255006
685.930114746094,1.7152373,87974.3715971129,122742.970086795
685.953491210938,9.5711016,114282.53761196,159773.71924023
685.954864501953,9.6481392,NA,166549.348587772
686.202575683594,10.2027943,54341.9352610792,115796.09663482
686.264801025391,2.4359942,196142.772024626,NA
686.397964477539,2.3534771,968840.885223637,NA
686.441284179688,15.19629,411452.454887376,277825.961504768
686.503051757812,15.115195,386093.939354995,344988.092072102
686.514556884766,10.8421505,1844396.2877494,3793306.40577609
686.522216796875,14.76078,1636458.22958296,NA
686.543640136719,14.847223,193106.781517981,NA
686.55908203125,16.583535,496639.721728108,NA
686.570556640625,10.408193,719702.137738496,615623.315003793
686.587219238281,16.024986,184717.429037581,587536.737687303
686.608764648438,15.972602,NA,566355.844294921
686.644683837891,17.657465,2571401.41686694,3070931.95791472
686.951141357422,6.4404458,124376.881963589,178600.286782498
686.975982666016,12.2151705,531227.131353743,488252.003336011
687.039428710938,10.450823,209391.513078516,NA
687.039962768555,11.1761461,249414.198600497,202883.334248583
687.203063964844,12.623285,346649.251113744,NA
687.392456054688,2.4163382,194695.796701982,NA
687.444229125977,11.8799745,3696793.08997592,4531234.92608481
687.485778808594,6.1688947,398680.069975642,289420.188924377
687.499313354492,13.7745045,845907.243896718,2408921.54505868
687.505920410156,14.363145,205569.865781366,2321959.54991997
687.518371582031,10.804679,453687.593155307,1086474.07743632
687.535034179688,12.662184,817894.142074105,841218.310100629
687.555908203125,15.859261,2851289.29996494,NA
687.571228027344,16.425777,951247.117714667,NA
687.583129882812,10.363428,NA,170508.05980219
687.592163085938,16.041034,2383210.93190955,NA
687.631179809571,23.8379195,1835913.82920238,1479896.2395253
687.648162841797,17.663874,1041187.35293293,1022999.92546031
687.978210449219,8.0729909,234836.252619902,252646.690956328
687.979675292969,15.543464,267670.421093557,NA
688.040710449219,26.771126,225157.516560667,NA
688.489074707031,5.1073191,260427.794266628,463833.778355136
688.490478515625,7.7319777,NA,203140.655992899
688.501586914062,13.770229,368105.676500513,NA
688.518341064453,17.774059,730583.055775797,1017272.25327983
688.522994995117,6.9206357,323247.193590428,254084.897301327
688.538345336914,14.0935465,3710212.47525377,424958.570751087
688.541015625,15.768798,NA,253192.943679134
688.559509277344,15.854939,1089191.95968609,6740754.16401706
688.559631347656,16.088577,6006636.88682535,NA
688.574890136719,16.425777,466316.821996987,NA
688.596267700195,16.059033,950097.632843891,849992.236957022
688.603118896484,17.180961,2640562.01337661,3269430.40231831
688.623901367188,16.615951,945668.400598845,515846.365894692
688.634704589844,23.8706395,581815.101802488,NA
688.651824951172,17.751452,612853.126887893,743114.858169119
688.659484863281,18.159796,NA,548044.277961565
688.886688232422,24.0737795,411054.443617044,185833.085736557
688.949768066406,25.64055,216662.919592494,NA
688.973388671875,11.554327,268747.70540361,318497.523193826
688.993850708008,0.81884982,324759.838092136,356641.26991328
689.160827636719,12.640574,256090.766892421,NA
689.235046386719,4.8469584,NA,120903.244437212
689.302856445312,6.5062893,120097.695105854,NA
689.501220703125,7.55400655,602519.229055068,261158.905232694
689.526062011719,3.7352178,407318.625471727,104760.940174881
689.535202026367,13.477296,535945.00473351,188688.506963902
689.542114257812,12.643882,783510.503529613,238770.892487554
689.550567626953,13.237027,286874.073817282,4375832.9277159
689.562271118164,12.7765921,497563.737869179,448220.182935253
689.571533203125,17.082741,2978968.43108354,NA
689.606414794922,17.212427,1315541.14435968,1436287.27837359
689.627349853516,16.602985,325400.53365844,1478408.14166341
689.647247314453,24.014241,1597238.56504788,11452114.8088845
689.889221191406,25.0397745,467657.579444785,NA
690.297180175781,5.0410885,209055.735803012,NA
690.375244140625,6.2499487,NA,145586.293309184
690.504821777344,7.40546895,204993.754653949,1463411.48654284
690.538848876953,13.396946,376741.61058516,1085793.157631
690.545654296875,11.033078,830138.507584222,2568264.23434242
690.554656982422,13.234066,1020304.05762373,163644.141528289
690.565185546875,9.7050879,141138.018954713,4300876.66224366
690.574890136719,17.082741,1356772.77352854,NA
690.585266113281,16.702394,1857944.61499546,NA
690.639892578125,16.4973795,1722774.97565858,2318092.53192211
690.65087890625,24.006786,1775058.3944606,5790361.98344796
690.883636474609,24.378489,454883.394888488,NA
690.91943359375,25.484953,385412.345763997,NA
690.943664550781,15.8981675,394754.371929601,635398.238478989
690.958709716797,15.572051,NA,464350.946780623
690.971435546875,7.3800806,193057.323454696,116316.466597759
691.36962890625,3.6407198,1996114.85540065,NA
691.369903564453,3.56803205,1147460.14202864,2195729.61475273
691.464889526367,2.31457815,657561.231408066,NA
691.470077514648,10.5766115,2969406.97785467,3498699.70976388
691.484069824219,13.146262,343892.508864136,NA
691.509002685547,7.397002,NA,310090.920848003
691.512863159179,19.1151405,243867.040171662,313937.835524293
691.529602050781,13.371606,539626.051222507,NA
691.529983520508,12.9706635,275976.195383431,477045.461651478
691.549102783203,11.045512,1026574.42165382,1008220.62694031
691.550537109375,14.330247,NA,611681.359803278
691.568176269531,9.6938287,NA,1017128.97336073
691.577972412109,13.573283,803682.166694994,814245.740657574
691.587738037109,16.688918,865712.24839829,1521954.3065658
691.642669677734,16.489772,780075.553362292,921077.049653886
691.663269042969,24.183631,2687692.22398973,9000194.74716072
691.860824584961,24.655105,423434.031054606,NA
691.887023925781,24.978223,NA,286634.119042028
691.944610595703,27.446138,100362.750171672,NA
691.946716308594,4.53935495,190900.006512634,109044.375975471
691.969223022461,6.67843555,82551.9237447736,81213.1327412079
691.970031738281,25.400454,5325661.67692861,101206.444145658
692.373199462891,3.57307885,295604.663118723,307891.285204547
692.468124389648,2.32322215,304464.914769761,NA
692.473175048828,10.582651,1231141.61577655,1231598.21005195
692.501510620117,10.61474,NA,216288.576786794
692.525024414062,9.7655974,219472.399334462,NA
692.532470703125,13.709324,193464.354654964,NA
692.56103515625,11.243178,2380359.24294562,2726370.30048678
692.580383300781,16.921714,483640.150229872,255513.439161558
692.600112915039,17.7610925,2163437.9655244,3497124.05133044
692.618713378906,15.487277,396259.229104693,NA
692.666320800781,24.179671,1083317.8540805,NA
692.880325317383,25.1824045,539549.24135533,NA
692.914428710938,25.480631,344355.048221615,NA
692.967529296875,25.424444,2690126.0632405,NA
692.992919921875,11.6374385,570250.009334048,581396.650399078
693.472839355469,10.292897,1270043.32020118,NA
693.478057861328,3.05245115,46848.6873446057,50549.693613318
693.485198974609,10.910458,1067591.59524561,954518.270578131
693.496459960938,4.941916,NA,106474.399479924
693.500061035156,14.255518,399069.26479009,2179547.98116683
693.524429321289,15.718802,464074.048796248,665404.094580712
693.545349121094,13.9327015,375524.705128365,184357.865893056
693.564788818359,11.239786,1119491.53096312,NA
693.597717285156,17.058846,NA,383288.838350859
693.603973388672,17.7557745,1180177.92472901,1415480.12975856
693.669677734375,24.183993,846617.299976227,NA
693.8583984375,24.447643,304105.967424639,330959.432494218
693.898681640625,11.6049845,271699.752527106,253364.403814213
693.99462890625,1.8713698,158882.377969506,195561.64348415
693.995239257812,12.4356595,246940.9586039,123605.35567009
694.480499267578,10.180521,335953.98295186,422478.133428285
694.488586425781,10.926534,NA,355084.381712815
694.513931274414,15.387482,278811.848256919,157643.308204332
694.516784667969,11.730925,419022.585753989,564286.632070775
694.527465820312,15.693,NA,386189.271645004
694.548889160156,13.990352,276361.230890158,264924.306937852
694.615966796875,18.953524,7962605.29205486,11356838.6405469
694.684768676758,16.576104,2507349.43737375,2504138.50910248
694.835571289062,24.831249,303458.731797181,242220.601608036
694.899353027344,27.0394775,100609.521785803,NA
694.899963378906,28.133355,155849.458059205,NA
694.965118408203,25.567074,227764.319573317,NA
694.989501953125,8.98853615,NA,250450.919236724
694.990417480469,10.772996,236350.991688985,197556.35753243
695.007568359375,25.394189,2281347.37888146,NA
695.009948730469,0.82026428,168703.019809785,NA
695.181121826172,2.4358757,276694.894398546,338131.719943863
695.464630126953,10.57091,1480821.14434007,1640492.88087564
695.481719970703,10.331222,430562.904192194,440936.409539529
695.487976074219,10.88105,153583.346992264,591954.261104886
695.516510009766,15.539142,399547.637957104,NA
695.520355224609,11.8270785,13783525.9362995,17014580.5478203
695.539840698242,16.7029265,7284670.7843082,11381142.6258587
695.551788330078,14.166846,681226.588656801,877797.558927657
695.561096191406,15.088969,5099023.90500521,699568.50221135
695.58251953125,13.6311225,604074.010164723,439932.548165506
695.619308471679,18.953524,4225380.38125687,5114436.07522589
695.687942504883,16.5826855,1149152.82066035,1419691.30390732
695.897583007812,14.077885,746169.126203454,NA
695.934143066406,13.009819,427111.752237552,293777.637777304
695.934936523438,12.38989,105623.11456794,NA
695.972900390625,27.885533,NA,86463.32067428
695.974853515625,27.422837,NA,72703.1199592413
695.992889404297,25.389289,3411410.11304141,3365637.78717636
696.213073730469,2.4979908,NA,276298.265984214
696.469177246094,10.578157,566180.365250617,NA
696.491363525391,11.0246655,9548047.00619154,346893.191545547
696.498687744141,10.074266,501499.74634998,1372037.7076248
696.52326965332,11.8216975,3069433.84177455,3098320.87238438
696.532852172852,12.372671,1926191.03770782,2110495.82040888
696.543182373047,16.7029265,3522096.86270486,5929832.00634735
696.564483642578,15.1129155,2272249.78991439,2349003.25776371
696.6162109375,16.486574,361809.145835495,373690.514114529
696.622985839844,18.952827,NA,1388986.32381046
696.65283203125,13.861031,3815707.48132686,237388.546965702
696.6884765625,17.653262,341927.403269773,NA
696.936126708984,3.7790277,155807.967764683,120952.323393468
696.960815429688,13.355001,173633.538583594,440365.474609477
697.179412841797,3.3900364,79095.8213312522,NA
697.467407226562,7.419876,NA,253852.050042575
697.480102539062,11.8076285,4443075.65872405,5933331.50866784
697.494689941406,10.8499465,1678213.69092138,8296514.13995813
697.501708984375,11.5606555,538811.298956006,537385.586385227
697.527954101563,9.0360042,2907883.62871242,3087035.53645756
697.536285400391,12.3651275,713460.554175944,812369.495231015
697.546676635742,16.6910795,921720.33851414,1503839.78264298
697.555511474609,17.7557745,4937110.58380741,6882834.90056998
697.566925048828,15.1009935,417088.557075356,378346.409217884
697.576782226562,15.69872,310182.156707939,202675.035533673
697.656311035156,13.639767,1794723.06591233,NA
697.893127441406,8.95823375,223285.248090013,102077.078668195
697.929290771484,11.916425,348897.782674215,131044.620843527
697.929779052734,13.491054,231545.461895756,169614.798511172
697.940277099609,26.96611,NA,100745.664140503
697.963928222656,4.5051449,54060.0065807976,NA
697.965454101562,12.08302,399155.527079771,69691.4796309615
697.977966308594,25.373404,NA,484568.553784712
698.471740722656,7.5800607,NA,119933.990489107
698.483764648438,11.818434,2116209.38212242,2259140.01353414
698.496276855469,10.866146,NA,790422.371170312
698.506622314453,13.048687,389801.56268298,178204.408184294
698.514465332031,10.971814,1009419.76396267,952961.797992658
698.531448364258,9.0360042,1181563.28501148,1069254.10051136
698.543212890625,13.736699,NA,135814.064495507
698.558990478516,17.7557745,2541041.95355254,3705524.31397824
698.632019042969,17.480376,503433.735201565,NA
698.894317626953,26.812186,226634.102212277,NA
698.894714355469,8.7970163,165557.848509554,NA
698.931381225586,10.498198,189046.868106468,386003.260038051
698.962554931641,25.3979335,2981822.4066477,2594145.48969762
699.010375976562,10.180521,251419.507436242,229573.662074179
699.195495605469,4.88520045,1847987.84385953,1355744.58950747
699.40966796875,2.3338374,224179.348173059,216350.937600503
699.462829589844,7.7319777,NA,326417.305503915
699.483337402344,7.7764944,200505.21825731,230032.145185549
699.517761230469,10.729775,1098686.91800626,419549.4937997
699.543914794922,9.5240924,305456.498832805,248155.825840813
699.556091308594,15.255664,489947.376802741,207217.562090278
699.562622070312,17.743832,432538.119697276,610846.121428832
699.571228027344,18.953524,14458146.810435,21768211.5039444
699.598114013672,20.2934525,1553763.20767877,1727579.88416812
699.928833007812,10.405272,209872.678235109,412369.197553588
699.929809570312,14.112462,459572.537338821,NA
700.012878417969,25.428765,747430.913768084,NA
700.198852539062,4.8808911,542072.921597662,489716.791561289
