"mz","rt","peaktable_1_10e699565419f9caf88e774674661338 intensity","peaktable_2_35140d56ebc2345ed69030c3baf5d516 intensity"
810.565673828125,8.30212225,165314.166321399,112909.136813661
810.571655273438,16.010785,4287428.23513781,NA
810.581253051758,12.691392,6907250.88545628,7590414.66461998
810.593505859375,10.616772,119104442.322615,NA
810.602844238281,15.496452,2161971.85665457,421170.772622339
810.604949951172,12.194347,19148978.3845205,NA
810.618225097656,15.360448,6941512.0041975,24250647.3284009
810.633621215821,14.6606165,14762060.9434615,3449400.22545042
810.640319824219,15.660693,12714537.744945,17883134.3668447
810.658630371094,13.864975,2381990.24038221,3585878.59356279
810.670959472656,18.846075,325450.199240181,958318.422960476
810.67724609375,14.503026,209297.940274448,4214317.36302616
810.686401367188,15.878813,700669.748255187,3222042.85939217
810.712692260742,16.773113,6750518.95171032,8346024.67752378
810.748352050781,20.627055,1069084.49863921,1067940.64467564
810.757629394531,23.069257,834704.989387459,327422.726272528
810.912780761719,0.813342285,492832.837603974,445054.920187375
810.939956665039,0.78062509,1942103.3970525,1731123.92329991
810.968383789062,15.5774091,103767.796841314,107956.993904754
810.993225097656,7.8631399,85387.134515768,132392.876409737
810.996276855469,4.6964473,68577.5161853141,NA
811.101715087891,13.248696,30038158.5043571,36141315.7602302
811.129608154297,15.4159805,3659307.16045963,2792189.48640096
811.236511230469,6.4858937,256856.593107421,274558.002949477
811.436599731445,10.1932035,968854.629229691,802735.292607659
811.508026123047,11.115211,14011080.3262768,13271844.266267
811.51106262207,9.61959725,1641794.89727772,1080352.28118331
811.532775878906,15.924342,29533070.9809948,724568.738305323
811.536056518555,13.4435945,1440766.52322045,1932802.43711999
811.555053710938,12.914548,8531268.01289619,10633837.749917
811.569946289062,9.5099904,291925.323481479,NA
811.576232910156,16.001679,2111912.20721342,2813363.33841355
811.585571289062,12.74758,888132.087256856,1476840.21505405
811.597900390625,10.624199,23274050.498925,29665336.948763
811.607238769531,16.14477,889636.841627856,408866741.43227
811.621185302734,15.3685545,3041985.53314505,3645653.97944438
811.625854492188,18.196807,6257655.12841504,906604.616684076
811.641479492188,14.614495,3845233.13041685,4484390.83358812
811.644638061523,15.6412425,8013493.41029257,4461110.64349229
811.659820556641,14.1137455,8481952.34982928,8236562.98802628
811.67138671875,13.4045425,103956979.987141,132569628.64059
811.678771972656,19.012599,1164845.29581289,1480270.35508316
811.688079833984,14.454705,448854.014227736,983528.663013737
811.718872070312,20.808344,423703.84038958,1469269.37119593
811.75927734375,23.027755,481786.943359909,334770.518887267
811.762313842773,22.90401,456694.834789454,345052.83136477
811.895828247071,9.820311,2024648.43968687,1606363.9458394
812.032104492188,11.745761,5559485.0022467,6687684.70151617
812.0791015625,13.1732755,5715335.65680573,7266800.37264836
812.119384765625,14.757368,3652692.46362103,NA
812.1630859375,15.909106,NA,1493740.63115907
812.200256347656,14.48885,NA,3399439.91308692
812.398498535156,9.8258223,1163104.27186646,NA
812.439453125,10.051819,NA,1901418.30688122
812.493560791016,11.018534,10573935.0848794,13503647.3704284
812.498565673828,10.778499,1139104.95331222,3255748.64396714
812.51203918457,10.8861385,2661545.9405236,93552.4991277866
812.520446777344,11.472553,41959879.2181791,191753.623282288
812.526458740234,9.2075186,22770033.6297545,21714129.36545
812.542236328125,11.2152278,4802582.42366349,NA
812.545166015625,10.435242,328153.561687853,199337.140947
812.5625,11.417614,8279418.00441,30127716.5673447
812.567047119141,14.213557,3305317.8502595,20248415.7774892
812.582427978516,9.8387888,333315.883634907,318942.656260921
812.585632324219,13.862688,977302.822689873,NA
812.601257324219,10.613394,3203958.08664565,2883631.95641819
812.610382080078,13.248946,201728663.930399,1018340.79371998
812.619812011719,12.914652,1940429.17605611,1965436.6258434
812.629180908203,16.0151375,397075.903373203,462860.25132282
812.647583007812,15.807645,10490723.1769427,16453649.8524356
812.656982421875,14.389987,3689062.69003028,5281730.63369576
812.663223266602,13.8389175,1208445.31768027,1458285.72452061
812.672683715821,15.0638755,11141231.7630824,12944480.5432744
812.67578125,13.270557,1049113.47642987,1019604.15239952
812.69140625,14.787394,4721567.69511753,3021083.18216154
812.700653076172,13.720058,582208.191935877,607986.788257496
812.722412109375,21.1327145,573402.221135356,734291.04410252
812.765106201172,21.3882875,1071967.30441313,837403.514197976
812.898773193359,9.8258223,823373.289701816,NA
812.937103271484,27.027137,205249.94060478,133356.520806209
812.940124511719,3.94041455,59668.5340964532,95220.7548547848
812.961975097656,18.954151,54497.1078344491,91944.4259284923
813.150024414062,10.1599755,1602902.58221437,2167065.29560779
813.222442626953,3.62817545,298164.923860007,342661.026140896
813.232666015625,5.2414722,999426.036254526,NA
813.257385253906,14.459141,720564.233230298,NA
813.400512695312,9.8258136,NA,620711.27833718
813.413055419922,4.8477744,246719.823881648,250432.919548654
813.450561523438,11.0252125,638406.327977357,NA
813.496520996094,11.0308605,5297721.79341935,6500464.97891433
813.500305175781,10.648161,NA,752035.866867186
813.515869140625,14.077778,NA,616590.858204377
813.525268554688,10.662962,15684755.3429548,580013.746454994
813.547088623047,13.488824,44085084.2407576,287666.77703939
813.550109863281,9.8517553,1916255.58280883,299652.146515589
813.564208984375,11.407721,10378962.5128331,3584114.27316554
813.571960449219,14.208458,2712188.62694816,8661095.31686584
813.584594726562,9.9019419,NA,328913.905156699
813.598480224609,14.001519,1814244.37736295,1713580.75063148
813.612243652344,11.881802,1527621.53209029,63093687.7831445
813.621856689453,12.689442,2560876.85273065,636216.949163412
813.640380859375,21.1715205,2251969.83014991,302537.684686661
813.650024414062,15.479163,1674938.17246406,1790111.40913124
813.6591796875,16.042253,2064217.2903347,1745627.0932341
813.668548583984,13.945812,4741353.52343625,5308526.0853404
813.678741455078,13.25759,1050857.88802877,20692220.3887764
813.687072753906,14.459984,274449.550136486,1237099.5605531
813.696838378906,20.458251,6814231.71786369,5826883.8273751
813.705932617188,15.518063,45450549.3711957,3923465.71163255
813.733703613281,22.619314,291479.704672261,282381.49076274
813.771118164062,23.97214,526363.103933221,497522.561429078
813.964477539062,22.735437,NA,423014.202987182
813.967514038086,22.6936935,291342.854742185,566405.925715297
814.048553466797,12.697623,3817644.21440249,4147115.25158622
814.235656738281,5.22741685,323047.768848573,386685.813629998
814.282409667969,3.2132654,130656.606334536,NA
814.502365112304,10.21101385,251181.020017772,258169.927134558
814.510162353516,11.260768,1047440.42490376,1308179.14021264
814.525726318359,6.9200844,161522.523557737,187058.323916789
814.537841796875,11.403398,3089576.64796374,2768878.77854993
814.540985107422,9.9643175,176135.471089104,1286200.01761675
814.550720214844,14.891354,790835.950594682,554051.467298439
814.5625,8.2391646,180027.946988332,222517.038127593
814.572723388672,14.7099765,2777966.24635501,3040029.37690778
814.57568359375,12.744589,1800541.17029157,1455242.92538908
814.597625732422,10.911356,1467224.81143776,4026672.33449248
814.600677490234,11.071072,2156890.17079737,1555703.10929767
814.61328125,13.274879,8907954.06141002,NA
814.616149902344,11.481197,1455335.65316538,2666800.90186122
814.625671386719,12.457997,6818997.15440812,17769358.0265232
814.634841918945,14.356951,1322002.45900829,676735.327305938
814.6474609375,14.113371,6325626.68949553,NA
814.656799316406,21.223268,1452708.95207911,718855.210715591
814.663024902344,16.533762,43056910.746417,NA
814.672424316406,14.022606,960311.758902186,769166.324555641
814.691192626953,13.9923515,12269289.9141787,15803152.7143725
814.700439453125,21.607937,2035945.67418484,NA
814.706756591797,15.390479,2605210.37266134,985199.79328311
814.716064453125,16.606819,619617.103559753,4386971.0513025
814.730041503906,18.534753,575854.406093679,909551.576216478
814.737854003906,22.089854,1265179.33158844,NA
814.806518554688,20.976907,1462340.98085243,NA
814.900085449219,9.8258223,1586952.66049085,NA
814.932342529297,25.4302755,96007.8217031892,119169.705939318
814.934509277344,4.1851849,73918.3706988217,93001.9641653901
814.959411621094,23.431874,248738.412153974,517916.89317655
814.959564208984,22.37494,842919.165637746,432128.508609135
815.012634277344,13.076062,227965.974678629,1282854.68544518
815.050109863281,12.689512,NA,1581057.55189126
815.174926757812,14.459984,NA,3077742.09309661
815.246887207031,6.5004446,3108104.70024187,146664.97258952
815.402893066406,9.81814975,1726639.57829132,1099294.13770231
815.46875,11.319774,1388188.52239078,1325770.882095
815.484344482422,9.3579577,1944525.14119076,1937248.09556353
815.493682861328,3.6860499,NA,168470.541590883
815.497009277344,11.085944,NA,562418.72167033
815.511123657227,12.330444,34421950.8905173,36453987.4513398
815.532806396484,6.74477605,152295.986995048,231705.455340658
815.543640136719,10.051819,810600.023940514,605105.558783722
815.557754516602,12.8340225,3522525.92023127,2978538.64237974
815.565612792969,8.17832855,80057.9054751393,120235.423034953
815.578033447266,13.4384485,1062311.76986625,5730747.06131724
815.603210449219,11.071549,1290339.48161487,1065297.90947157
815.606323242188,14.653637,799606.523410285,NA
815.628356933594,12.467435,7806598.97225248,8447921.41026141
815.637634277344,13.4391195,4435293.14065115,636834.553440933
815.642120361328,19.25594,496808.887537984,520561.334957565
815.65625,22.688468,636476.030911377,579030.15623765
815.665588378906,16.559694,6771503.66413501,NA
815.675537109375,16.680714,3649748.25510572,1883363.15844565
815.684356689453,15.243959,24293552.3246477,29630928.1842047
815.693908691406,13.767601,8351345.52463774,8360492.07845767
815.70329284668,15.87486,6478901.59608375,124114203.387246
815.712707519531,21.79811,2001071.98853258,NA
815.720352172852,16.6113505,45765418.3696347,273203.358909381
815.731262207031,18.527993,NA,434080.480662652
815.749694824219,22.794277,5400973.08185435,6742227.18995758
815.900085449219,9.8171781,530356.690987623,NA
815.937622070312,24.084514,331381.762584369,437055.111682543
815.959655761719,14.597449,728889.492664662,NA
816.012878417969,8.03818555,46793.6661891855,385556.867327045
816.015869140625,16.373843,296266.663173629,420974.099797988
816.063842773437,13.1220865,3914838.87765141,3563798.23150311
816.250579833984,6.49998805,969182.438749512,922386.859473116
816.488464355469,9.3655749,865869.383749285,911629.585329292
816.497802734375,8.9341391,234915.787199512,225577.55500336
816.516662597656,11.221869,5832428.16487893,489246.568158266
816.525604248047,13.3190835,4927862.80254371,1077980.53138641
816.532257080078,14.0934135,4522623.00244686,5211112.03070907
816.541748046875,7.7055922,113639.883465726,151696.764684725
816.554138183594,12.159771,4282129.89914808,1818252.44024065
816.557418823242,10.562745,2262636.21506346,16257598.5739857
816.579284667969,14.385665,461464.789000305,2414037.54793781
816.581024169922,12.9009945,808279.066492055,2011402.03275184
816.591613769531,11.347982,3492303.87462375,4186184.54435529
816.598083496094,12.310158,NA,8434877.48439733
816.613464355469,12.164093,84224083.9230754,468542.282145928
816.626281738281,10.789656,1552230.09877683,NA
816.642028808594,13.4477635,19156006.4182726,1263073.34456066
816.651336669922,16.6776035,1012916.3970197,459677.244050172
816.660583496094,20.043327,1068453.95510481,278216.384098813
816.673370361328,13.901587,958849.683950614,NA
816.677917480469,15.258294,2379534.89641407,847846.137690957
816.687713623047,16.0045235,7748862.75843193,9141471.48104727
816.698425292969,13.888621,994312.069441855,1355429.76466307
816.707702636719,15.863832,757878.525491682,430291.805050778
816.717041015625,22.61474,1009483.14074187,1260104.96464313
816.723312377929,16.6135115,13248864.7392674,8964087.61266604
816.754165649414,22.7931405,3399964.39395914,3762045.07356485
816.930480957031,0.77188477,469390.096313592,NA
816.974060058594,12.5535220835,556227.425015647,34600.2254892887
816.983520507812,14.0418111,1069410.88450312,55891.992324116
817.008605957031,7.58828005,159365.49193649,102151.818276643
817.011596679688,8.34073445,162972.849060975,320587.251141576
817.254425048828,6.49782685,151845.47534747,148799.34643895
817.262390136719,8.31817715,459128.236146668,544393.210586973
817.475433349609,2.27964825,1313479.17239315,NA
817.481781005859,8.97753715,804948.975725213,899473.589169797
817.502975463867,9.0437338,301617.568847451,274493.555633272
817.528198242188,12.901015,4833258.54526882,15033691.7281897
817.535186767578,14.1426955,1923653.73681657,2973946.3470206
817.547454833984,8.007832,163553.789612824,254868.762228619
817.557250976562,12.210676,3625696.41757496,1282066.23460595
817.560302734375,10.554101,2140568.69620688,1706334.11090577
817.582305908203,14.8148175,2710753.35241215,320471.486721801
817.594665527344,11.357031,1852645.36547582,818720.028139655
817.601623535156,12.302401,3482830.21340253,NA
817.613662719727,17.0251275,4454657.73620533,4707790.62850336
817.616882324219,14.074472,775295.176751258,3072570.45758621
817.629364013672,10.7914655,2454083.46665063,765085.478500325
817.637313842773,14.1231065,2852444.42561801,3611908.20260061
817.645141601562,13.373628,2035238.79224154,3318714.19796343
817.654602050781,15.494291,421984.060566569,6355381.65168744
817.662384033203,17.728829,845838.554717335,6527171.59668566
817.673187255859,21.0419635,331177.962108498,1643141.74524376
817.682647705078,15.743456,184454.927772037,998130.802280149
817.692245483398,16.8471155,1089876.85577203,NA
817.698410034179,15.109621,3731813.99493656,9985585.61525262
817.710968017578,14.95739,2456025.00505035,2851356.43401657
817.720275878906,21.746245,235508.448549817,24862515.4461315
817.7265625,16.577444,NA,3093567.43601108
817.7548828125,22.787877,837505.452872098,NA
817.949523925781,25.389796,1976003.22419292,NA
818.137908935547,15.29892,3697005.7214353,3512704.08408748
818.263488769531,8.2965875,248549.57407852,231585.664297708
818.477203369141,2.27532635,618034.28429196,NA
818.485015869141,8.9834542,NA,528765.415965619
818.505523681641,9.0502169,461260.097359622,522114.546111704
818.511779785156,9.7696347,1110573.74599477,323425.253185501
818.53076171875,12.479608,3942036.40676819,NA
818.536926269531,12.574695,277830.451250282,153635.773971481
818.547760009766,13.5536685,5793600.77104126,1055211.31808247
818.561950683594,12.695462,59129206.848727,67620601.2404706
818.571472167969,11.230514,2262401.82367684,2569401.57827992
