"mz","rt","peaktable_1_9a1a6818f2d5c0a846f9ec646e2fafc6 intensity","peaktable_2_8d59aa14e898d651b1d995a612c7bd53 intensity"
1614.30670166016,14.1314185,5424067.32987002,6946448.34429935
1614.3423461914,15.096652,32182867.3864686,31240059.4128023
1614.45013427734,24.7667655,474719.13358967,632276.243302284
1614.45532226562,22.514776,5462782.56486275,7312728.2162363
1614.69024658203,13.169249,5162567.37442132,4832703.19503935
1615.06481933594,11.3902945,468725.651929689,NA
1615.0732421875,10.543158,1879636.04670281,NA
1615.08239746094,12.65384,NA,2011646.14768596
1615.10845947265,11.897379,2275275.98646557,881310.485668603
1615.13592529297,10.5686,11111296.0184643,12266204.4227175
1615.14532470703,12.0165615,1594891.62510893,871002.449565462
1615.15213012695,11.0769585,998767.980990461,2541116.67479813
1615.17822265625,13.451949,731360.343289677,NA
1615.18688964844,12.8187575,921221.165010017,3624036.04071466
1615.23046875,13.810686,2286721.65199118,NA
1615.23901367188,14.411461,4694709.71486053,NA
1615.24609375,14.444761,NA,5241229.57214349
1615.26547241211,14.8020195,2509786.46853843,2509348.52831254
1615.30889892578,14.1444835,6404408.63662869,6037497.64760063
1615.34396362305,15.1031355,17273404.6484248,16123503.089329
1615.44763183594,24.763262,685394.459746395,691752.223965486
1615.45690917969,22.528723,7178877.37164177,NA
1615.60925292969,10.569091,2903174.99156065,NA
1615.95370483398,18.40015,687835.538727427,807358.798155225
1615.99731445312,11.436104,868749.018252662,1735613.25718311
1616.05847167969,12.349807,896933.023719858,NA
1616.06665039062,10.530669,6968281.11023809,2018306.58099942
1616.0757446289,11.898573,1308360.28435079,879621.008737974
1616.0845336914,11.7390865,1389470.99520378,1440180.60958731
1616.09307861328,11.884905,NA,651752.835103113
1616.10192871094,11.500949,2556553.42847346,642381.043664986
1616.13262939453,12.449216,1647219.5934028,NA
1616.13684082031,12.3313135,2008728.56567904,2132465.34752344
1616.1455078125,10.175777,1876492.89731672,NA
1616.15307617188,11.070457,7819578.28452743,1936286.98334995
1616.1630859375,10.6104075,8462445.94720319,9692045.36688762
1616.17193603515,12.898717,2797126.68589416,NA
1616.18920898438,13.382795,917188.838144077,NA
1616.23278808594,12.198533,1433626.53210469,NA
1616.25012207031,14.437394,2432929.68361778,NA
1616.26770019531,14.817741,1777850.65603037,6721588.58182499
1616.31146240235,14.1579785,3013046.50101188,3618249.4614347
1616.32080078125,14.873928,1377501.41462434,80375553.8089047
1616.34606933594,15.094356,2253987.27282191,5304778.63115448
1616.39855957031,20.484358,739621.005044084,NA
1616.42474365235,24.998292,2287651.65746828,2253765.52275755
1616.4506225586,23.6355635,746925.641255604,655369.735101571
1616.46728515625,24.430559,NA,595148.306923818
1616.57397460938,11.721402,NA,1904584.17372472
1616.59912109375,11.4769075,4260474.79670154,3457858.74879474
1616.95684814453,18.444315,692168.631889929,NA
1617.00024414062,11.44216,1323104.62168966,NA
1617.0693359375,10.517225,6661347.1257637,775387.750601737
1617.07836914062,11.744709,1805558.43439596,NA
1617.08770751953,12.6790305,1347619.84890187,973280.992373479
1617.10513305664,11.485552,5526331.26373033,5281792.1075002
1617.12268066406,12.31523,1704817.15042928,NA
1617.14013671875,12.297625,NA,1331981.66219344
1617.15747070312,13.119263,3617757.58287092,3643541.9790656
1617.16778564453,10.6104075,9398546.92958353,9001342.99332385
1617.17724609375,12.855496,2405769.46510074,8560951.3791413
1617.22766113281,12.749604,1846128.74398498,NA
1617.27075195312,15.352099,NA,2538874.17687938
1617.31213378906,13.6283105,4352782.18659939,4317049.44624942
1617.32382202149,15.1192745,1337437.07208934,1515548.52804093
1617.34857177734,15.202992,1030370.65049627,920728.316213447
1617.34967041016,15.198087,2364490.65819383,NA
1617.40185546875,20.480036,848546.273302527,485737.068898134
1617.4282836914,24.998292,3014387.49909109,2764014.3209574
1617.45446777344,22.505151,NA,4171790.14856438
1617.47985839844,24.886474,17403755.7933962,17622035.9929312
1617.60327148438,11.480199,4274404.59324098,4986481.66632663
1617.81213378906,9.8127186,578287.059875163,NA
1618.01306152344,10.42646,1139037.46322719,NA
1618.05682373047,12.126833,2636349.65393204,1570953.7053881
1618.08303833007,10.9300945,8922822.11786803,7794385.82223943
1618.10073852539,10.6537415,1200433.04359547,972093.895910632
1618.10925292969,11.46852,3994093.28656038,3833535.46835819
1618.11779785156,13.516781,2489534.12329222,NA
1618.17053222656,10.604181,1166853.45897558,4931152.53997692
1618.17895507812,12.439512,13483772.8138837,2548099.51055442
1618.18786621094,12.838207,1408242.01598342,5972912.5546106
1618.20483398438,14.381206,980858.711045848,NA
1618.25787353515,13.586051,9549475.64554115,9399499.76182229
1618.27493286133,14.4204245,1947531.45402751,1377351.10688438
1618.29263305664,15.049949,6176563.62802124,7490173.04353781
1618.31036376953,13.6270165,4558479.98268283,4249352.95238438
1618.32885742188,14.8671155,47315449.3527669,45411703.2800099
1618.33645629882,15.457153,4172833.73180808,3319762.78058627
1618.34497070312,15.20241,1617228.67104466,NA
1618.35302734375,24.534189,956005.493030623,NA
1618.4321899414,24.991809,2045915.26267557,2139337.04297348
1618.44958496094,22.491662,NA,2240407.74435374
1618.48406982422,24.884313,22214039.7859383,22782733.7566274
1618.8775024414,11.037952,3339374.86109719,3574313.294025
1619.06176757812,12.028764,2564460.63375282,2864856.58910579
1619.08422851562,10.9322555,9013612.22771149,8830297.63938052
1619.1064453125,10.5556335,17822261.5472705,20335482.3213881
1619.1142578125,13.4812145,2520877.57681133,4123958.26938843
1619.17657470703,11.952812,2066802.26301187,1698477.31047191
1619.18383789062,12.950609,NA,1745171.28651934
1619.26306152343,13.586001,8252148.45778496,10524796.6699387
1619.29559326172,15.0488415,6707739.22805535,6546337.43787005
1619.31555175781,13.6304715,2348247.12652735,2799620.46038296
1619.33367919922,14.8649545,21478424.4693372,21695211.364125
1619.34182739258,15.468944,3897411.37790624,4390884.23515874
1619.34954833984,24.689786,477183.540656741,430745.94713485
1619.48693847657,24.884313,14652280.5137345,15456656.410197
1619.88403320312,11.027147,3167681.10682413,3228095.23292907
1619.94519042969,19.196364,742202.650894918,NA
1620.00659179688,10.439427,1324746.38663439,NA
1620.05755615235,11.717928,6608744.69220514,6392994.14455222
1620.0612487793,12.3339135,8337904.28564636,7713082.80838688
1620.08358764649,10.9322555,5007851.02702401,5160795.11030814
1620.09399414062,11.368684,1032322.608105,NA
1620.10266113281,13.75882,8198966.9245323,1667575.49941971
1620.11145019531,11.926238,777191.491095018,735820.033723118
1620.12683105468,14.1666225,1661319.4252434,1536354.30246
1620.16455078125,13.333999,NA,2042794.11333044
1620.19055175781,11.6841995,2550784.33226345,2349637.20289037
1620.19897460938,12.84117,NA,3627006.7641638
1620.20751953125,12.846852,3547391.45525624,NA
1620.23425292969,12.581172,NA,1654617.18206814
1620.24298095703,15.408434,3662269.10769753,4905302.8133044
1620.26037597656,13.624834,4778877.83462248,764651.256775304
1620.26916503906,13.872357,2729368.51947662,3657507.02667466
1620.27795410156,15.299711,NA,4830251.8273472
1620.30404663086,14.7959975,5024727.1169175,5083783.2861151
1620.31811523437,14.631233,15681463.5573409,16422075.0358822
1620.34796142578,15.5555525,6285881.80549022,5441021.78817653
1620.35614013672,15.322881,417219.573293672,242094.005654063
1620.48748779297,24.886474,6771458.02536458,6863721.5504081
1620.8818359375,11.02413,1123196.25615654,1145985.21733781
1620.94323730469,19.24823,775645.844481129,NA
1621.05599975586,11.7244115,6702573.10121745,7017300.42483711
1621.06396484375,12.3356355,3739227.552961,2425192.89187505
1621.07470703125,12.369312,NA,1314711.99253874
1621.09213256836,11.212227,1963003.02131575,1061929.72509845
1621.10092163086,12.03294,1318985.74515678,2272130.21583984
1621.10940551757,10.5673565,3007148.70732566,4080548.52556025
1621.11853027343,11.3595505,3092029.72750503,3648427.47893257
1621.13598632812,14.145477,NA,2748684.21019597
1621.197265625,11.881203,2074330.35981568,963970.756037805
1621.20590209961,12.848333,3639118.46149314,3725411.67554065
1621.2412109375,12.566594,NA,1533430.37848879
1621.24975585938,15.424153,906127.380733616,5202135.44371029
1621.25866699219,13.27042,10198639.4627964,1246047.95560737
1621.26733398438,13.61619,1882450.61484142,957477.475310614
1621.27612304688,13.856309,1902656.08567502,2235236.35519969
1621.30236816406,13.788313,NA,1496277.41800594
1621.3218383789,14.62475,17804328.9988085,17307314.1349709
1621.33825683593,14.940256,95996815.3880954,115859266.925889
1621.34619140625,15.556824,2099723.99982654,NA
1621.35559082031,15.0661305,29260872.0444033,29028204.8955374
1621.49462890625,24.8810245,2503911.98640319,2507015.43045284
1621.95947265625,19.849005,625262.536755012,1722330.73065559
1622.01196289062,11.411905,979432.404266693,NA
1622.03881835938,10.411587,3250008.38043847,3788172.82121531
1622.04711914062,12.78202,926728.937718742,NA
1622.05603027344,11.731742,6600385.61796002,661278.625922807
1622.064453125,12.638594,NA,586118.505472971
1622.07348632812,11.221614,NA,401362.347673595
1622.09106445312,12.475149,1377862.21351875,NA
1622.09973144531,10.923505,549547.559127196,NA
1622.1088256836,13.74485,4274340.82909313,4526256.4969669
1622.11730957031,12.133701,1563565.12410092,NA
1622.12622070312,10.7887095,1357719.87830064,1731006.17515879
1622.13513183594,11.921916,862543.691676597,4629899.69472279
1622.1810913086,13.742188,3687588.36645654,4214624.22801
1622.19641113281,11.880844,16297980.827831,19601659.5743925
1622.20501708985,13.0518385,NA,2107691.96385847
1622.21392822266,12.412495,2272929.5926196,2014452.0628528
1622.22229003906,14.783164,6096848.18974865,NA
1622.24896240235,14.619516,2383305.73278938,1858910.62610061
1622.26690673828,13.2808585,5829374.23114877,8217847.33718993
1622.28411865235,15.288014,3388080.51655322,4050622.32945003
1622.29333496094,14.615493,668266.881337993,447253154.02109
1622.30151367188,24.6471185,1013140.35798048,904029.767946325
1622.32879638672,16.5935875,5211864.05554697,5319457.37765718
1622.34594726562,14.946074,3689653.24931618,114459342.372787
1622.35430908203,15.339684,NA,14269688.0525474
1622.36352539062,14.815158,13943507.5102874,38337557.6611691
1622.37164306641,16.001973,3201377.09091654,4145744.75602878
1622.43264770507,24.888635,30118496.765088,30428453.0988952
1622.95928955078,19.846992,1329981.28876832,1585831.04165366
1623.01208496094,11.416227,734981.419355623,NA
1623.04486083985,10.419206,2396729.22147797,2191208.69789954
1623.05541992188,11.737378,5655869.78465199,6285013.66785941
1623.06481933594,12.668535,NA,879753.748868919
1623.14385986328,12.842529,1084201.17938342,NA
1623.15246582031,11.083424,767756.866710487,NA
1623.205078125,11.865704,NA,5978800.96154636
1623.21304321289,13.106878,1787986.74714564,2664833.03948809
1623.22229003907,14.768703,5659331.92911383,6966616.28831433
1623.26049804687,13.85847,2912322.62950549,2159890.10124655
1623.26647949219,12.673966,1244257.24683189,NA
1623.30212402344,14.26667,592415.972006242,1179413.58723564
1623.30932617188,24.499612,1088010.1052297,NA
1623.31890869141,14.458366,2897567.75425689,1458840.97768689
1623.32818603515,16.600071,7326509.55313484,7845496.17996469
1623.34606933594,15.060841,6763147.07202923,2225305.92708182
1623.36312866211,14.786892,11895171.3583689,15564616.5823304
1623.37191772461,16.001973,3868397.56321873,4359827.95816972
1623.44100952148,24.888635,38669674.4084899,36370272.1741227
1623.57336425781,11.718777,861442.59423614,NA
1623.96893310547,19.831717,555367.440325789,NA
1624.03039550781,11.1763495,1011183.06524956,NA
1624.04821777344,10.828418,1806014.3796056,NA
1624.05694580078,10.870177,NA,1805657.78280793
1624.06918334961,11.7170565,6832277.68306501,8547864.90686067
1624.0744934082,11.353071,2201948.88866817,1029542.57022373
1624.12719726562,12.860317,2215970.32800936,1104417.23364749
1624.14483642578,11.9015595,27213345.7234796,39594961.8858
1624.21710205078,13.780431,13380647.2495012,4764080.24950592
1624.22964477539,14.7392945,2864697.11624906,4221835.46477713
1624.30358886719,14.618923,6903798.2824537,3641016.59838561
1624.310546875,24.6897855,771040.255747547,NA
1624.32897949218,16.5871045,3188144.92774307,3528829.0641188
1624.34729003906,15.139074,3373591.09671744,2742752.33104683
1624.36413574219,14.8003195,3312496.52641501,3460671.43958259
1624.373046875,15.999812,1881966.19504966,1658292.76461752
1624.39093017578,15.7099035,4221320.08461296,4571349.88811812
1624.44287109375,24.882152,26071097.8948579,25205194.1692491
1624.69812011719,13.219224,NA,6251582.31875622
1625.03210449219,11.163383,450727.967826576,NA
1625.05871582031,11.4894615,1555236.5720634,598990.944642889
1625.07653808594,11.70581,4974128.72396817,3804989.1440986
1625.08374023438,10.512903,3255885.9952275,5216240.61139036
1625.12878417969,12.126833,NA,2174952.16919625
1625.14855957031,11.90895,31272707.6877188,1139350.19212596
1625.19360351562,13.101857,6050701.80660827,NA
1625.22021484375,13.766737,8271737.4147459,9699222.95443407
1625.23431396485,14.436906,1348213.33952251,2497965.29660803
1625.24279785156,14.791808,2519185.53513656,NA
1625.30612182617,14.62475,96748028.4139815,2512606.52508748
1625.31274414062,15.198087,4062017.18319763,623618.411919124
1625.35290527344,14.942417,6067569.60846468,5919830.33841002
1625.38403320312,15.997621,NA,660296.881320944
1625.39297485352,15.7180655,5406116.41994441,5166751.98387655
1625.44522094727,24.886474,11754278.8369891,11869415.5477387
1625.95568847656,19.239586,753389.834376586,NA
1626.04364013672,12.349807,1680757.3867584,NA
1626.07012939453,11.721402,1385335.28064655,2868332.17493441
1626.07876586914,10.5373375,2162012.64582556,2960006.71883433
1626.08813476562,11.048847,16703753.0431314,1149490.40695217
1626.11743164062,13.754498,21539560.2237319,989855.78994281
1626.13134765625,12.624878,NA,1383213.54766501
1626.14953613281,11.90895,14721812.5019061,NA
1626.17578125,13.780431,2106063.97146002,NA
1626.20141601563,13.0980585,7916744.68208135,7565918.61031508
1626.21130371094,14.54574,NA,2544119.12685195
1626.22872924805,13.25929,1836748.7103393,12950752.5471919
1626.23699951172,13.253131,8035567.92048741,NA
1626.2600402832,15.4234955,16905800.2408688,18412574.9668706
1626.31225585938,14.618923,29275938.9721742,NA
1626.32305908203,14.630577,NA,36519951.0408755
1626.32635498047,15.148501,135220669.224689,133155157.039772
1626.3603515625,20.603622,561085.798017909,304378.326073126
1626.36618041992,15.261403,14374798.0484729,14268793.030425
1626.39633178711,16.171351,8927457.65586764,8916520.64184589
1626.44799804688,24.8907965,4145473.96756587,4444208.65947847
1626.70178222657,13.2013755,6760768.09245361,7936439.02650002
1626.96801757812,19.174754,596257.679597789,NA
1627.07513427734,11.3362685,2603778.96477559,2632772.42076656
1627.08227539062,10.508581,1583216.62951315,2053684.24539004
1627.09155273438,11.0255625,16681700.3981589,21400033.4203163
1627.12194824218,13.755655,23819288.9960702,24005876.5457298
1627.13537597656,12.652356,1328073.07107184,NA
1627.17959594727,13.7670835,2124943.00878564,2401177.17285749
1627.19702148438,13.106179,4279109.69480049,NA
1627.20568847656,13.1697825,NA,2895364.39371184
1627.25982666015,15.4234955,17241198.7733924,18870040.6857909
1627.26745605469,13.463854,NA,775638.001604059
1627.330078125,14.839498,14496400.0301701,16213432.8645902
1627.35424804688,24.567887,NA,811298.497647651
1627.36428833008,16.602232,1402780.19866497,374714.25197177
1627.37313842773,15.2570805,16875539.4862353,15699369.5522831
1627.39978027344,16.17921,2312203.81341199,NA
1627.46075439453,24.892926,1047378.28595014,NA
1627.97247314453,19.8383475,1402734.00990566,2035246.6535718
1628.06921386719,11.723098,10247845.9986921,NA
1628.08715820312,12.691255,3042708.24615649,4773178.23819794
1628.09698486328,11.470621,2252462.00005503,4118428.14537092
1628.12316894532,13.7561365,11209485.1048097,11460561.9478698
1628.15710449218,13.114882,52044390.8459772,59705382.6345378
1628.18408203125,13.780431,973795.092382471,NA
1628.23696899414,14.756743,11424788.5779017,8474134.1642295
1628.2640991211,15.4234955,9585584.31474558,10492237.9510275
1628.27239990235,15.5350555,2509440.83959877,3110782.21813312
1628.28112792969,13.4693845,2121798.46104559,2251032.18292123
1628.33422851562,14.5455935,6022753.02336569,3669942.9055763
1628.34295654297,15.2462755,7262669.55047971,11289611.1342412
1628.35943603516,24.750296,292939.225526258,NA
1628.36865234375,14.454682,23233945.9751589,NA
1628.39584350586,20.2142235,3533066.47134831,931829.574999378
1628.42150878907,16.602825,3337278.53055465,3552779.63829091
1628.51049804688,23.2587195,980449.000390737,1299370.69313769
1628.60021972657,11.452614,3905129.34895315,3316838.58317724
1628.60729980469,10.569091,2349725.26632939,NA
1628.97772216797,19.8447495,1456649.05964958,1552408.75822399
1629.06518554687,11.726572,11374441.7760751,11865769.6408651
1629.08392333984,12.695577,3945090.59821693,NA
1629.0927734375,12.668535,2593341.94264869,3838379.94694968
1629.10247802734,11.470621,91189184.3618155,1886768.25298874
1629.11029052735,12.21841,1352005.86637687,841932.523083746
1629.1279296875,13.740528,3912209.38391989,4682401.0390988
1629.16345214844,13.110501,55146062.2177872,724492.802238755
1629.23400878906,14.294763,331673.16184196,NA
1629.24230957031,14.756255,10129975.4715112,787481.438382632
1629.25158691406,14.946074,NA,1275912.1109381
1629.25939941406,24.628907,NA,278580.345671244
1629.26916503906,15.437146,3181245.30627469,2555641.22991279
1629.2783203125,15.561146,1457470.76214981,NA
1629.28674316406,13.460593,2517953.00409422,752903.068883436
1629.32196044922,14.4497215,8432058.32418948,9235546.2881925
1629.34167480469,15.146458,1657348.29537519,1951550.90495627
1629.34606933593,15.2570805,10430463.939855,12447549.8422856
1629.37615966797,14.4574065,8307718.66206953,7617569.46002062
1629.40185546875,20.0780785,3381119.34746619,NA
1629.4193725586,16.609308,3429467.797259,3385199.02508432
1629.50762939453,23.2909175,1402453.51669949,1813110.94552643
1629.60461425781,11.489874,3365159.4502749,3092626.15145821
1629.65747070312,13.133758,NA,1746815.7423586
1629.80712890625,9.8127186,868221.950929927,NA
1629.96667480469,12.181244,2044314.57923158,NA
1630.04531860351,10.98238,2316468.75007218,2184674.56672784
1630.05480957031,11.429194,609374.741353607,NA
1630.06484985352,11.731968,4337569.65874226,4304074.21370446
1630.09912109375,11.0601395,1088574.02188872,1610821.21239188
1630.10870361328,11.472415,19397962.1350165,2458128.10602096
1630.11682128906,12.297625,2126278.54047936,1438133.17141593
1630.12646484375,11.666911,2639889.61651404,NA
1630.16473388672,13.119263,24964471.09491,894905.152311087
1630.16973876953,13.5038145,699385.352747801,NA
1630.23165893555,15.0812575,1616236.19618998,2047820.47223998
1630.25817871094,14.54574,NA,4757284.88672632
1630.29382324219,15.431483,2360767.55366254,NA
1630.32861328125,14.4475605,9501302.11049309,10355231.8750143
1630.34338378906,15.134848,5681110.82365327,6750712.86971431
1630.35528564453,15.262081,7137760.03423134,7551888.18613688
1630.390625,14.947404,2165823.10985248,NA
1630.40808105469,20.168843,1816225.24735684,1325558.64141191
1630.42590332031,16.602232,1916429.25249977,1726311.89906151
1630.50561523438,23.291947,1208947.66093456,1287290.01474285
1630.97387695312,13.482204,1642723.41070498,NA
1631.04467773438,11.1971415,512296.116371261,281065.556000387
1631.09765625,12.691255,1441046.90953594,NA
1631.10638427735,13.1178075,2353194.14636524,4277886.25917847
1631.11486816406,11.928471,19584409.4838563,759560.604760293
1631.12365722656,11.757675,2684087.69330714,2649005.26795219
1631.16821289062,13.3968465,688190.140366427,779802.956360611
1631.22155761719,12.544302,786872.158715186,NA
1631.23876953125,15.068424,2272368.17630812,2715398.28595498
1631.28308105469,14.584346,8476914.38032895,2100532.21482003
1631.28997802735,15.4170125,3622276.5826266,2227107.93110341
1631.3359375,14.460361,5000152.74333846,4460508.55165918
1631.34521484375,15.10327,NA,2261856.77740691
1631.35388183593,15.2549195,2128505.53547627,1908198.62604654
1631.39837646485,14.9489005,2176790.33896029,2097893.3769375
1631.40698242188,20.062945,NA,779085.136803729
1631.41564941406,20.578152,506105.445762185,811562.716653312
1631.46887207031,18.491962,NA,713016.39712407
1631.50427246094,23.318341,NA,369488.058737787
1632.05285644531,11.397633,2070423.83851834,501832.611026723
1632.06161499023,11.4918645,717895.010475929,NA
1632.09655761719,12.696234,10557068.2315727,10285896.6999928
1632.11029052735,12.702119,888360.661123592,1221593.25589125
1632.12335205078,12.0387525,7864819.37173889,1694246.25834191
1632.13250732422,12.4006195,1049948.97927935,677865.549405922
1632.21215820312,13.754498,1663433.63545827,NA
1632.27429199219,13.788313,1065035.99136658,864711.788917522
1632.28375244141,14.59299,4235211.86560719,NA
1632.29193115234,14.586785,NA,8079397.22859753
1632.31744384765,14.7470935,12098088.1406474,5315772.03561367
1632.35424804688,15.3976285,68174017.9215021,64328191.4277688
1632.37133789062,15.088298,NA,920358.808205633
1632.42938232422,20.929947,NA,12105262.5940655
1632.43322753906,21.119123,412143.986835415,967139.9358065
1632.46862792969,18.4746755,914127.798030057,1079145.16252524
1632.9912109375,13.9340245,1715306.74556768,1530108.08859469
1633.04418945312,10.516146,NA,828650.110657517
1633.05310058594,11.658266,383065.782826863,2386662.2518594
1633.05963134766,11.6970765,2178801.43837597,1290203.44578844
1633.09741210938,12.68496,10378026.6491635,11192625.6596419
1633.11529541015,11.5018095,1246417.3284825,1417296.91691721
1633.12365722656,11.721402,680080.229546268,7339268.99320317
1633.13320922851,12.4006005,1750019.71093601,1611517.6825378
1633.14190673828,12.915523,NA,1208846.7085758
1633.21258544922,13.6136445,NA,1666447.08717189
1633.28356933594,13.90145,1164945.30846704,NA
1633.29244995117,14.579008,3325012.42180321,2129390.89154627
1633.30697631836,13.819842,6297803.59884465,5975221.69044555
1633.318359375,14.934438,4041061.99039121,NA
1633.32037353516,14.7696035,9024431.54467676,14050218.5555587
1633.33721923828,16.155083,10419900.6037724,11602129.9166721
1633.35546875,15.409872,71271573.0163651,519994.766113129
1633.4345703125,20.934064,12546893.3919017,12958541.9531962
1633.46936035156,18.478892,870054.038699126,NA
1634.00128173828,13.9255425,1654566.54917062,1607837.41918923
1634.0634765625,13.547036,2421479.34304219,1406240.67074812
1634.07202148438,11.426681,1095506.99135812,761615.142184219
1634.09875488281,10.357306,601569.193003122,700560.061426876
1634.10375976562,13.4197215,3071272.00082997,5118857.96824315
1634.11645507812,10.155956,2523173.81405626,111051025.9164
1634.12512207031,11.420549,388215.355092198,NA
1634.13452148438,11.544148,NA,434891.327505466
1634.14288330078,12.628584,4783597.80159575,4966552.55375247
1634.17846679688,15.353684,2710180.0646297,NA
1634.20520019531,12.561591,1257113.21553753,NA
1634.2497253418,13.300308,49907416.0789877,59073863.745746
1634.25854492188,15.305087,3202758.86861345,3177783.5960175
1634.29598999024,14.2246685,2184826.88971781,3155909.48956119
1634.30554199219,13.816032,7488635.35558501,1925677.15577813
1634.32876586914,14.869606,6117750.38895932,3449354.36197477
1634.33190917969,15.146458,11070624.9013462,10080029.6672719
1634.34643554688,16.156888,NA,10699556.9887051
1634.35754394531,15.408871,NA,34072033.0158414
1634.36511230469,15.392583,38671872.2707127,NA
1634.43560791015,20.9178025,7789678.3013916,7615905.29530431
1634.44442749023,21.3123825,1817030.60751472,723905.028202506
1634.50604248047,24.927502,1041160.82259232,NA
1634.61413574219,10.1615445,5990769.26088195,6198403.68666929
1635.05627441406,11.721402,NA,571214.2958386
1635.0654296875,13.5638785,2101658.37190969,2533457.66024299
1635.07879638672,11.282119,1568862.74799002,756590.313645467
1635.09216308594,10.351787,NA,662510.248025167
1635.10095214844,12.691255,1189336.75242099,NA
1635.10986328125,14.108912,3177427.80580869,NA
1635.11907958984,10.155956,119004470.547597,857471.458568449
1635.13623046875,12.339631,NA,1612323.10830564
1635.14532470703,12.455741,4995158.9510757,1287128.45055842
1635.15423583985,12.471798,3068766.04777883,3086828.82338626
1635.18090820312,15.438487,761760.128633847,1166970.53532983
1635.20751953125,12.565913,1156148.6315283,NA
1635.25234985352,13.3151405,50921981.1958728,59208610.5819485
1635.26086425781,15.301819,2913078.9472997,NA
1635.29626464844,13.936307,1178291.32922859,520389.858951562
1635.31420898438,13.813359,4526311.87799949,4256286.7424043
1635.32376098632,14.5550455,122726112.241485,122925465.454816
1635.33422851562,15.0619405,7710688.04931463,8342948.8877448
1635.34051513672,16.1611645,5882789.94886309,4645447.46124561
1635.35949707032,15.2505975,17816893.9761524,14480071.3862699
1635.3674621582,15.400727,14299336.6000257,12908561.1254448
1635.43817138672,20.9178025,2506506.30058122,2504433.85417979
1635.44696044922,21.3528705,1642421.54139048,1630417.90605333
1635.46466064453,18.489749,774669.340286965,1028130.00323908
1635.50891113281,24.927502,1222401.22645589,NA
1635.61724853515,10.1495345,4375737.36555478,4949722.39016617
1636.11291503906,14.103549,NA,784055.365018139
1636.12265014649,11.6301565,5919548.41892236,5659509.36003283
1636.13952636719,12.37574,1589522.85944811,NA
1636.1484375,12.686933,1943706.20867998,NA
1636.15747070312,12.45786,2030755.71308999,2138697.30053996
1636.15991210938,13.339574,1143680.89831726,1633057.28215222
1636.18426513672,15.352099,NA,1877743.42751714
1636.20190429688,13.516781,3122631.87355499,2787778.58294157
1636.24621582031,15.0709065,2891816.5723134,4121550.64913906
1636.2554321289,13.3076435,25358879.9528439,32356552.3421266
1636.26403808594,13.853907,444181.680330716,4796429.93973279
1636.31750488281,13.8003925,1467116.23768028,2370267.78379734
1636.32330322266,14.5593675,134026295.402108,144475072.875388
1636.3362121582,14.966189,3558143.82160309,5311875.68038224
1636.35415649414,15.2327405,33015957.58542,48088419.5872538
1636.36181640625,15.392583,3414992.88250692,NA
1636.52130126953,24.991809,5945619.69997807,5934617.83979778
1636.69958496094,13.2408005,15748300.8914924,16071963.0925198
1637.11706542969,10.046113,925608.891592506,NA
1637.12658691407,11.6376095,6237187.04731862,6616027.16923031
1637.1616821289,12.8792675,1479800.49488995,NA
1637.17059326172,12.439102,NA,1959762.27420001
1637.2041015625,13.2460095,16824158.139838,13426094.2619192
1637.21502685547,13.790855,3585904.40851504,4129658.80623284
1637.24185180664,15.0597795,3609719.63883945,4623121.05745501
1637.25952148438,13.309319,9301661.25098823,378220.92335906
1637.26715087891,19.19837,239221.522641326,3170272.47519281
1637.32345581055,14.5477545,73760352.4701411,80833833.0194847
1637.337890625,14.981981,4675526.89652896,NA
1637.34954833984,15.2327405,37606162.7598976,40318335.5819588
1637.375,15.383939,1307579.28241033,NA
1637.5256652832,24.9961315,6852580.6309602,6966321.84873804
1637.70397949219,13.2639725,13923173.7236268,16235286.8266368
1638.08630371094,11.692765,NA,465874.845438752
1638.09561157227,11.4836475,1579565.77363595,2257524.80592002
1638.1408996582,10.615698,2095793.79164903,2625599.09972017
1638.1489868164,11.759363,2747455.4499778,1172350.49399343
1638.17547607422,13.47356,2891411.72404869,NA
1638.2021484375,13.244487,5102287.09706628,NA
1638.21099853515,14.9202865,NA,1071272.94128064
1638.21997070312,13.786533,2466195.89023783,3504475.08218343
1638.2554321289,15.0576185,3680969.77889056,NA
1638.27304077148,14.2160235,655899.864854986,388256.8798615
1638.27728271484,14.601634,28272617.6097599,519838.665925799
1638.29107666015,16.6006635,3366291.39489373,4318223.54080121
1638.29992675781,14.860303,NA,4517071.52348153
1638.30920410156,13.590489,3125621.32992942,6416428.71857444
1638.33288574218,14.8763805,18388703.9508675,20276106.529744
1638.3960571289,24.886474,5506386.51003874,5141458.72686
1638.52020263672,24.991809,4037444.61858494,4697521.32666845
1638.93981933594,9.8386513,833491.05962289,NA
1639.13638305664,10.786422,3166222.35485433,2842181.60881974
1639.14453125,12.933294,2992740.00553032,NA
1639.17095947265,13.4348075,2031922.97436091,2457373.53799216
1639.19812011718,13.2383385,9778224.33550489,10667084.8090049
1639.20300292969,13.728565,1248525.47968452,NA
1639.26831054688,24.896254,573710.364538595,503706.622699718
1639.27136230469,14.59299,26239956.7593373,573829.547563592
1639.28652954101,16.5985025,4232908.6804303,3700177.25866782
1639.29577636719,14.2123795,4633719.12698708,4340654.20477027
1639.32073974609,15.214885,31263782.3168623,33116032.7918082
1639.34042358399,14.767232,16219172.2162107,15495697.7558642
1639.40194702148,24.888635,6725783.32257074,6758005.7413397
