"mz","rt","peaktable_1_6b90e8c752d870980615d885cf6a8cb2 intensity","peaktable_2_80d57e6d648fd28c65648c9d92fff215 intensity","peaktable_3_a485962c3a167c541bcf4e4788708084 intensity","peaktable_4_e9b20dded3643d2f592ac7a5948734bf intensity","peaktable_5_941bba646ae229c9ebaeb2164492f0cc intensity"
1143.37878417969,5.4298721,6587559.91676477,6871454.97087795,7946258.05338378,6019105.20292989,7235324.8872388
1143.49633789062,2.0413259,NA,NA,1551748.74911879,NA,NA
1143.83203125,2.0672744,1196834.41629019,2576694.2428067,2354355.21496726,2924673.81873837,1207077.6962401
1144.15710449219,1.9462385,2237441.40413578,1980302.0476648,2170972.02601472,1636270.08614025,2059484.75091938
1144.16497802734,2.0499703,2967773.84418742,2768249.3628391,2839171.11238819,2364728.6147537,2719943.6667287
1144.3759765625,5.4298721,5761032.69472856,6156631.46141457,6226290.69788098,7078768.99295231,6008279.83753119
1144.49108886719,1.950561,4052441.86830871,4129395.97620017,4430292.80591119,3442553.02421185,3894730.32803981
1144.49670410156,2.05212865,2085818.23380395,2300230.56510113,3011800.51743243,1896326.65190889,NA
1144.80151367188,2.01755435,NA,NA,NA,2398810.74801338,2111227.47182991
1144.82666015625,1.954877,3394259.57919515,3348317.69171446,3094265.72216636,3456333.80562552,4096151.20931382
1145.15966796875,1.9548828,2358761.76171019,2756371.58125716,3035858.54188049,3475005.09519048,2991335.2188915
1145.35119628906,2.0586081,2176458.56019751,1976468.28342517,1679818.15267388,1882190.39293014,2182322.36243512
1145.3759765625,5.4363518,3901529.88053291,NA,3205580.17318219,3804490.78874175,4234778.9018206
1145.49304199219,1.9419219,1724005.32816356,1683029.55425957,1401938.6206651,NA,1257961.89290793
1145.8081665039,2.0283567,2055667.07417155,2218304.26329196,NA,2432280.65811105,1547311.67744026
1145.81481933594,2.0456483,NA,NA,2452386.5507911,NA,NA
1146.33862304687,1.93111665,1061334.08105719,922794.924423936,NA,NA,NA
1146.9970703125,6.4715048,5249558.64579092,5324321.35086207,4425782.67102186,4883741.24140153,4591374.41987853
1148.50366210938,2.0759031,1791648.92795354,NA,1537019.77648472,NA,1533507.34249652
1148.76123046875,5.2872424,6717347.88523231,5670797.01667538,1488231.49851133,6734578.79899426,4951599.29405735
1148.8271484375,1.9808168,NA,2290000.12694774,NA,3410582.06298921,2294619.3643438
1148.8349609375,2.0910269,2139621.14868635,870143.633708438,NA,1709451.31018351,1718369.62076053
1149.16293334961,1.98298515,4504976.12514938,4758092.17303547,5198913.95844712,1001316.58290619,5010711.62227885
1149.16680908203,2.0802189,1629432.81423777,NA,NA,NA,NA
1149.49731445312,1.9764877,5113032.10757644,5776371.759754,5477985.55713357,4926546.03362327,4592058.92213044
1149.76428222656,3.91497505,3035733.18700735,3235737.37428132,4896203.27871503,2382209.60490506,507773.048897109
1149.76489257812,4.4141806,554656.861374035,643481.237106855,730325.997528064,3322367.05415325,4242511.01334788
1149.83154296875,1.9851543,3677590.11338709,3284827.36998693,3061663.47746137,3052947.19441408,4172695.76188434
1150.15710449219,1.8986969,NA,NA,NA,1305415.39922728,NA
1150.16461181641,1.9808128,1816637.40173766,1842057.16594228,NA,1389626.28169313,2628081.91134711
1150.7671508789,2.6464198,837380.063154362,1658476.8574404,555153.192825163,345828.418642922,1300556.02739691
1150.81506347656,1.9980985,1247308.98937743,NA,NA,NA,NA
1151.1494140625,1.9678498,NA,NA,1532012.68469052,NA,NA
1151.8568725586,2.1061658,NA,1061488.71816019,1362782.19273817,NA,NA
1151.89221191406,5.7886244,NA,5894553.8712597,NA,NA,NA
1152.35852050781,2.10400145,2631585.93095108,1954525.05416623,2256752.22951525,1637096.50566102,NA
1152.89660644531,5.7972686,NA,4045824.28995299,NA,NA,NA
1153.49975585938,2.0024277,2394249.67949624,2949266.51808479,2247130.10315203,2453414.70177253,2877373.27005319
1153.71643066406,4.4746829,6790020.45112638,1365426.78116363,1261769.08265352,2117881.369431,1318072.445496
1153.8355102539,2.0110684,5476383.8321867,5124655.1652345,4174868.51070467,1246200.28671189,6043743.70967645
1154.16906738281,2.0110721,5143633.80622321,5172352.75238972,4253868.83986235,4956384.72121649,5361316.09310757
1154.50317382812,2.0024261,4780195.76406104,3988058.06168361,5100544.02189758,3065599.42892203,4466085.45688753
1154.71997070312,6.467198,3438541.74775792,3277156.65562288,3408648.72247245,3848982.40639316,3636036.07964493
1154.82653808594,1.9203074,4563123.529569,4642209.45892884,4536087.84939338,4230213.50600954,4213677.19588153
1154.83288574219,2.0197146,2245033.95829462,NA,2067742.97049861,2494674.64460748,2413095.86520872
1155.1626586914,1.9116595,1612261.28276034,NA,NA,1810989.66422034,NA
1155.48779296875,2.01755175,2013890.00495465,NA,NA,1288633.51573124,NA
1155.82421875,1.9937819,NA,NA,1727270.73674512,1979240.54298487,2487767.6649226
1156.83874511719,2.529742,5278413.84086646,5488900.69950777,5866002.99690451,6352481.04093444,5680817.53902906
1157.84240722656,2.5383638,3154510.3316999,3132540.27047288,3445289.51116068,3032115.61537014,3115050.57220002
1157.87670898438,2.5210813,2438288.63304525,2200199.06226993,1873479.85640165,2208941.30769161,2173548.16743853
1158.17260742188,2.0456635,1816358.32512526,2249435.52655501,NA,1829912.82007248,NA
1158.37744140625,2.5210752,3879607.52118564,3309085.67565039,3250521.22832427,3559394.55068234,3049465.19719264
1158.50695800781,2.0413414,4672023.40940852,3758072.67496593,4286157.02605595,4700785.77017852,4059270.13326162
1158.83322143555,1.9419142,1767353.60822645,NA,1704648.67673128,NA,NA
1158.84106445312,2.0370041,4930247.84001486,4993443.72044195,3651050.61197268,5180469.75110814,4663408.94406808
1158.86547851562,2.1536947,3512564.62942809,5108320.91789044,3690154.57642694,4626940.67021376,3973173.02705101
1158.87860107422,2.52324,2197850.7980869,NA,2483313.52999237,2156090.27427883,2185607.87859102
1159.16650390625,1.9419178,3654755.6748048,2722332.92069502,3047547.81440898,3167168.19277668,3578087.94143653
1159.17462158203,2.0413341,2956582.19304939,3334290.94779665,NA,3114835.12624753,3280650.592053
1159.36694335938,2.145057,5647689.65875435,6964286.10137671,6006098.21712983,6315364.25671108,6177363.28962882
1159.50109863281,1.93328135,3666297.84515814,3638412.74029545,1309506.98586601,3637426.5064425,4001163.10952428
1159.5068359375,2.0370196,NA,1825007.76262575,NA,NA,NA
1159.83489990234,1.9462393,3038114.23634363,3162611.90694843,3207012.863706,2902781.97063692,2363817.02372147
1159.8681640625,2.1536947,4459006.70783044,4267962.34254843,3699653.64509078,4047150.18993453,3598958.84643574
1160.16198730469,2.0456483,NA,NA,1469789.47435801,NA,NA
1160.16961669922,1.9462385,1240954.39432941,NA,NA,1289801.29313943,1674749.26647393
1160.35595703125,2.00459575,NA,1869910.84968882,2170746.05580599,1520777.58293306,1915216.80179588
1160.37023925781,2.1450579,1239602.81535142,1717631.29848141,1903558.85287592,1441447.67901834,1894676.69797443
1160.49328613281,2.0326756,1349806.68147009,NA,NA,NA,NA
1160.81884765625,1.9462329,1064139.93017184,NA,NA,NA,NA
1161.15356445312,1.9548992,NA,1071865.96408331,NA,NA,NA
1162.00695800781,6.2035482,NA,7807676.29572371,5339306.67709882,NA,7924055.15543891
1162.84362792969,2.0802189,1068982.03034719,NA,NA,NA,NA
1163.00958251953,6.2013792,NA,5795918.32029413,NA,NA,6941372.23360862
1163.17932128906,2.0672598,2741919.89323876,2512705.2027584,2238276.66965813,2915211.51965607,2926184.91641035
1163.50439453125,1.9678655,3337253.80856972,3059905.21501706,2386293.31302918,2663232.76435257,3084491.97161962
1163.51290893555,2.0737422,NA,3451445.37069131,2990308.59760322,2751203.82667971,2755073.61562583
1163.83923339843,1.96785765,4401322.58893481,4645982.95894697,5212567.90110411,2507038.81246567,5135568.78292228
1163.84594726562,2.0759077,2360923.71005587,2961040.81526822,NA,NA,NA
1164.02239990235,6.23379525,4745538.04585416,8713436.62640284,NA,7393113.51451012,8417316.97559774
1164.17306518555,1.9656969,5877276.00742415,4864450.23970987,1278402.32828429,6234253.11150844,4950305.06917782
1164.17578125,2.0758966,1634392.18176011,1569855.95608744,NA,NA,1708116.17303222
1164.50659179688,1.9721715,3581578.87988381,3571517.43776652,4040606.13435731,3168159.50768157,3039725.06296555
1164.83349609375,1.8814077,NA,NA,1426454.45461181,NA,NA
1164.84167480469,1.9851323,1744657.80794137,2248536.33006421,NA,1857831.01377806,NA
1165.02575683594,6.23595665,432628.135234587,3748966.80312754,3966429.33960717,521178.461555371,2624733.22693855
1165.49169921875,1.9808126,1460433.58208934,NA,NA,NA,1676959.69917103
1165.82403564453,1.97001065,NA,NA,1983542.44843632,NA,1308697.29066347
1166.03479003906,6.2467695,6762034.61507621,3401995.26799164,3575720.83490943,4264748.6343838,3269639.71205698
1166.15979003906,1.954877,902475.167371587,NA,NA,NA,NA
1166.86047363281,2.4216739,2399997.41998237,2308295.66919459,1336767.28788123,2199302.49612657,1223411.78025085
1167.04162597656,6.2597131,4944988.78268337,NA,NA,NA,NA
1167.36474609375,2.0456483,2132906.705349,1967722.51856429,2043633.04125787,2335876.96400869,1623464.83829898
1167.84985351562,2.1104738,1609427.93992789,NA,NA,NA,NA
1167.86422729493,2.4195082,2159592.12442377,NA,NA,1307206.30166831,2419835.99831776
1167.86669921875,2.4303174,NA,NA,1203434.51236013,NA,NA
1168.17578125,1.9981205,3290572.58488933,2816265.10908374,3216582.66936759,3134779.60722919,3024236.66762926
1168.18371582031,2.12560395,1582991.74920112,1918161.13087715,NA,1319297.0139164,2034166.17751219
1168.51062011719,1.9937835,6094579.45828565,1425432.03436632,1474071.57085219,5540527.97468567,5903515.01476696
1168.84454345703,1.9981054,5834352.03927421,6640114.52879136,5958038.20591827,6173145.22449854,6051569.67271969
1169.17181396485,1.90733725,1875188.03118113,NA,NA,1659896.77468247,NA
1169.17846679688,1.9937829,5465525.28449088,5107361.46703116,4564582.74967322,4617276.67415913,3816743.71623882
1169.35223388672,5.0819492,2706132.05961291,2124217.79341272,NA,2627214.44668106,2941895.08154682
1169.50573730469,1.9073338,1474097.06959547,NA,NA,NA,NA
1169.51416015625,1.99810175,2153272.9334625,2562765.18627712,2320195.24829071,1958492.49686138,NA
1169.68896484375,6.4758261,NA,NA,NA,NA,1790761.63014289
1169.8359375,1.9159844,NA,NA,1271708.35820306,NA,NA
1170.16278076172,1.99595195,NA,1681938.55532017,NA,1454313.76801687,NA
1170.35266113282,5.0992296,2132507.34682166,NA,3217854.42528484,3682298.73292833,2807092.71184613
1170.49609375,1.998105,2283176.78337394,NA,1502376.51028358,NA,1667028.74004647
1171.04238891602,3.9214583,1541816.8652615,710280.202338399,574312.770096075,624329.512612718,611297.762892019
1171.35269165039,5.0862711,2243014.71031744,2182217.85307218,2429538.29301838,NA,2912430.61796349
1172.04528808594,6.4844705,2495906.93857281,2846425.71966585,2358756.88997233,2371822.01011406,3008712.84196429
1172.35266113281,5.0841018,NA,NA,NA,NA,1935545.07627438
1172.83422851562,2.2444819,3718651.59392793,4101258.08407565,4062758.58041005,3649915.4964975,4366589.90443264
1172.84783935547,2.0283596,3035437.46941853,3184003.97848726,2702314.26588067,3145713.30107633,2771535.0315857
1173.18225097656,2.0326809,5931159.1579215,6490974.17556957,5214856.22591072,6440364.30802727,5314420.35723225
1173.50756835938,1.9375959,NA,NA,NA,1738860.58111912,NA
1173.51684570312,2.0240313,5889336.58616859,5893931.84790665,5359187.21361018,6312815.93315305,6615189.67735662
1173.83969116211,2.2315075,3336049.86405714,3622244.72988281,2353078.64268861,2337979.83617394,3379635.91110582
1173.85131835938,2.0240366,4898234.49909093,4595411.32718316,4392500.07828911,4775106.09489806,4437407.11757906
1174.17718505859,1.9289507,2612391.87179307,3734007.2464529,2966759.80387238,3088602.22585114,3410826.19904662
1174.18420410156,2.0240531,3300025.78012349,2262506.79659614,2226459.79843405,3152947.11730359,2376656.24250621
1174.37265014649,2.07807155,2092075.84396462,1799557.07987259,NA,2105075.20933397,2496624.36391144
1174.51086425781,1.9375925,2142539.59809806,2288488.28919497,2891201.12597831,2671153.7564071,1132273.92447479
1174.83422851562,2.0153872,1480200.89366157,NA,NA,NA,NA
1174.84619140625,1.974334,NA,NA,NA,1171077.98277955,NA
1174.87536621094,2.0888629,1513225.41886687,NA,NA,NA,NA
1175.16760253906,2.0283754,1867011.95293132,2019651.45650172,1768533.14679657,NA,NA
1175.36267089843,1.9548803,1472288.24379403,NA,NA,NA,1478521.26132113
1175.50402832031,2.0370196,NA,1155286.22102568,NA,NA,NA
1177.09161376953,6.50825045,NA,2520741.90939286,NA,1641703.03976064,NA
1177.52075195312,2.0586301,1619706.46940579,2678796.58621108,2173053.48682259,2150111.221827,2135250.72329494
1177.85430908203,2.0586146,4781896.24350266,4825582.69465211,5014549.079213,4839983.36909869,4774263.35100441
1178.18017578125,1.96352485,3413991.99928349,2726580.59124168,2208232.15693435,2417965.99944151,NA
1178.18872070312,2.0542931,4490687.80536639,4512579.681155,4831084.12831503,4516065.24972637,4523449.90727982
1178.51428222656,1.9678437,5432844.58492753,3976618.38564758,4672009.18170863,5137095.57034782,5183497.83763875
1178.52239990234,2.0586137,3334352.26983376,3996830.60546019,3321096.15537293,3384605.56429315,3498733.25522775
1178.84814453125,1.9678437,4822017.3417328,5706890.54267231,5326628.85126217,5387384.83931907,4919693.23472474
1178.85583496094,2.0629368,1932527.17960577,NA,1735383.61467377,2403740.46212552,NA
1179.18273925781,1.9678437,3915441.05344265,3333103.9204305,4239433.90562147,4104229.68792939,4279873.90659403
1179.51718139649,1.9613749,2624582.59906911,1997516.98283213,NA,2274304.10626182,2160142.7732353
1180.50085449219,1.97434055,NA,1326077.40965109,NA,NA,1693710.53837672
1181.37927246094,2.1277692,2305287.98247458,2165449.52980652,2613042.3154695,2308372.63988522,1851297.16690574
1181.8681640625,1.99377955,1640176.94648025,NA,1695284.63449069,1244004.03208585,1062816.44399171
1181.88012695312,2.123462,1636062.36092372,1525692.11826244,NA,NA,1331513.04572372
1182.1937866211,2.0996828,NA,1841611.40583206,1552796.80553364,NA,NA
1182.37072753906,1.9894596,2184972.24015957,1671263.54287932,1800339.6429554,2169733.30653118,1885725.73624294
1182.52612304688,2.0975139,2533008.38517186,3301719.09406884,2801619.29637984,3214819.93248806,3330664.92917343
1182.84973144531,1.9894615,2500171.71054037,2238296.30948654,2190469.42209189,2513441.86718344,2213246.08437299
1182.85986328125,2.0975139,2715436.19578594,3247758.79770326,2450126.63412994,3169853.57105549,3097165.24563694
1183.1865234375,1.989476,7007539.44785701,5598086.32505494,6327641.83527056,6552956.24252307,6516215.21798193
1183.19268798828,2.0888685,2404122.23975099,2370483.80166281,2435753.63550272,2185111.91937376,2589606.62101426
1183.52038574219,1.9894607,6532226.93253582,6315887.13579478,6853668.02245537,6094829.09666361,6188217.29987849
1183.8544921875,1.99811275,4335292.61856385,6140734.75747798,1428019.43943927,1581716.51905349,1895129.38580409
1184.18078613281,2.0024239,1783500.08831128,NA,1033312.39006444,NA,NA
1184.18927001953,1.9851383,2878945.23451012,2364208.58776293,2259538.64589459,2442961.09963116,2908999.21453491
1184.51440429688,1.9980985,1173168.62848275,NA,1153182.62233593,1156185.86702185,NA
1184.83911132812,1.9851374,1974254.7185101,1366258.59473456,NA,NA,1898225.45349347
1184.86999511719,2.8409192,NA,NA,1933116.97727344,NA,NA
1185.17175292969,1.9873,NA,NA,1899514.31322103,1465754.63160919,NA
1185.87451171875,2.8279535,NA,NA,NA,1528251.23900118,NA
1186.896484375,2.5513371,2207393.56444537,2401585.91581433,1967579.20866,1929079.36942613,2364136.67584254
1187.19763183594,2.1061572,NA,NA,NA,NA,1633635.18175106
1187.39904785156,2.5643024,2631677.90980397,2916280.9562982,2139786.37958653,2720473.81625457,2991797.60782742
1187.52307128906,2.0110868,3623934.42123431,3931922.76308278,3715431.6746848,4002197.81609624,3560487.15820267
1187.52960205078,2.1299292,NA,NA,1730420.89531387,NA,2021399.59334137
1187.76037597656,3.6491502,3934613.68386112,4358058.06861136,4264031.39964377,4018867.467149,4259887.02570518
1187.85827636719,2.0240381,6887645.53180536,6698083.11533566,7451894.11410148,6641260.74172236,6988440.9622245
1187.88726806641,2.1796333,3929464.94832114,4434618.15327471,3835237.54665235,4616915.18044222,4747365.55455378
1187.89804077148,2.54269295,NA,1562171.70957468,1931121.60775079,2172778.58112029,1607331.41801943
1188.19213867188,2.0153936,7298101.84010841,8960498.08378293,7765223.45611237,6507178.65522053,7646560.58169882
1188.38806152344,2.1796344,6269131.10290923,6159706.00502119,6683732.59322643,5885712.53496541,5737570.0940989
1188.51782226562,1.9289446,2430003.58856532,NA,NA,NA,NA
1188.52655029297,2.0110721,5110741.5956578,6408190.05678066,5578441.57433616,4886995.11299285,5350703.0628346
1188.76397705078,3.644843,2831842.48762968,2558682.18690872,2422804.95420544,2505073.44169154,NA
1188.85302734375,1.93544185,2323919.11193963,2723864.48715571,3674402.47082925,NA,2677276.75184607
1188.86242675782,2.01323225,2640469.74613089,2562590.13245641,NA,2493666.15389944,2167783.6005977
1188.89025878906,2.1796333,4612398.60673154,4691259.30790471,4268767.8506728,3935072.17088364,3495984.766706
1189.18676757812,1.92462905,NA,NA,2339556.01798838,1779203.03491696,884053.09238465
1189.37799072265,2.02836795,1929844.59211603,2114622.82596899,2487103.09503806,1860128.26244907,NA
1189.390625,2.1753124,2057806.55770378,2266643.0068514,1864220.93256938,1865320.59860655,2646032.24778123
1189.50900268555,2.0218843,NA,1413211.68910969,2152253.23725459,NA,NA
1189.84301757812,2.0153872,2880227.4729106,2465656.59352864,NA,NA,2174140.02468675
1189.88061523438,2.0326972,NA,1793349.38258333,1277525.05924893,NA,1388201.93480786
1190.0375366211,6.22947285,NA,3995320.76548557,NA,NA,3908813.81242615
1190.1802368164,1.967847,861507.927589035,NA,1278810.61194431,NA,NA
1190.36474609375,2.1666683,NA,NA,NA,1026276.36802265,NA
1190.51330566406,2.0240313,930314.676818343,NA,NA,NA,NA
1190.86657714844,2.1882938,NA,1335334.26533484,NA,NA,NA
1191.81640625,3.9733162,NA,NA,4181194.85599371,1499303.72918814,2229214.4642101
1192.19616699219,2.0413414,2510301.19611122,2979557.91439211,2939632.28528402,3152580.28518959,3281926.15716262
1192.53051757812,2.0542926,6926121.51943124,1334136.10581844,6136887.55639313,6686575.83630977,1120467.56466627
1192.78796386719,4.072724,2457094.86079051,2887560.26325862,729617.78508061,1935173.58705299,2782134.03467323
1192.82067871094,3.9646717,NA,NA,2525000.31524063,NA,NA
1192.85595703125,1.9375943,NA,NA,NA,NA,2745533.25369281
1192.86450195312,2.0456418,6954168.30114094,6484503.21904653,6487831.66893883,8286149.31952029,7892447.87027135
1193.18975830078,1.9462393,3951350.58399205,4232273.22130153,3975094.33512385,3411992.04684291,4293920.45103619
1193.19836425781,2.0413414,4615014.29057195,4509367.13605491,5087402.83405931,5623104.23199229,4051569.47579027
