"mz","rt","peaktable_1_c4b3914dd90735a33a45120d8df44ff0 intensity","peaktable_2_1b1006ad6cb397288f90b10ef7667b13 intensity","peaktable_3_f4ec1ff27c5417004501f1ddda634b82 intensity","peaktable_4_bf770f1972fab092cbade6df4f371c50 intensity","peaktable_5_4140721552f8eb635981a4efba2257d6 intensity"
1575.26818847656,3.7053484,7442653.730859,7938897.35461568,7052830.41343091,7691815.6681989,7747586.74643081
1575.42761230469,5.9960736,3274979.44478583,3309006.457915,3493366.25659728,3323859.95161727,3665856.77682906
1575.62915039062,2.1623458,NA,NA,NA,1674911.88320795,NA
1575.712890625,3.7053404,NA,5280940.13396946,4015775.7565022,NA,5286026.28685743
1575.92297363281,3.1996467,10855352.833974,10583310.9750277,9704823.64488941,9907659.77342034,10316262.6718126
1576.07391357422,3.1132089,NA,3863118.19954341,3250798.47691951,3283707.96421294,4005719.88947398
1576.12420654297,3.3163562,14137567.4935315,16055028.443151,14352331.5037641,13557973.2096266,13506169.4821235
1576.13269042969,3.4244041,NA,8522393.08762876,9061821.09171338,8795606.49869853,8510027.18166913
1576.14965820312,3.3725451,NA,3200168.59033331,NA,NA,NA
1576.22534179688,3.7096695,528016807.628614,537010068.149337,535884307.24286,523302777.360222,532909148.434565
1576.4267578125,5.9917404,NA,NA,2546631.26255628,2497858.11010536,2248027.20946538
1576.92260742188,3.1996588,4922986.12696781,5203891.43358243,4291479.10168914,4335723.31791141,4486699.57130885
1577.07385253906,3.1132134,3496013.15521183,4527177.81710325,3442589.85702648,3471017.18978362,3608024.85826659
1577.11596679688,1.91814145,NA,NA,NA,1009396.40274704,968827.004582156
1577.12426757812,2.0326821,871983.495905342,NA,6367161.88740322,843695.106617625,NA
1577.13244628906,3.43088715,8017979.15930515,8370094.57255277,8955531.50891214,9061385.14810688,5728754.38436255
1577.15808105469,3.3725365,4850206.93678127,4497085.49228063,5268764.6427576,NA,NA
1577.2333984375,3.7096666,529785961.215807,524774068.373818,536780491.930337,508911069.134563,525383435.032805
1577.92309570312,3.1996602,NA,1233941.38394981,NA,NA,NA
1578.08294677735,3.11969205,3585518.78822016,3498375.02430973,3476611.44911305,2076922.59880209,2938642.03910943
1578.083984375,3.2515213,NA,3586355.71166514,3157546.41839586,NA,NA
1578.14196777344,3.59945045,5212992.65684212,5105960.86551718,5618487.27827794,4761773.43831752,4907954.62230994
1578.14990234375,3.3379549,5794931.93789008,7452464.53772011,4785204.47573042,6280212.74049993,7240645.91993698
1578.234375,3.7096666,277733121.23795,279731952.697997,286610156.033308,269215614.949167,286046116.276389
1579.05944824219,3.4460171,NA,NA,NA,2004375.16567575,NA
1579.09301757812,3.26448325,2037978.68693822,2994368.57631319,3913372.71635642,3436100.43255246,3973325.60078437
1579.14379882812,3.4460083,NA,NA,NA,NA,2369279.57745842
1579.15148925781,3.77449,5535362.90944466,2671837.71053922,4635499.09846898,13768427.3654312,13632365.8023182
1579.23620605469,3.7096708,97637551.6161712,100865021.906126,101258641.246979,97269887.1979796,99892050.431136
1580.10400390625,3.234236,3410035.59141479,3694019.77003724,3081418.13330418,3027071.31654862,3114105.29859367
1580.11254882812,3.3855073,19375195.161925,16998800.3593178,20640976.75378,16897536.1637512,16176968.3227237
1580.14709472656,3.7831428,NA,NA,NA,6896851.99894397,NA
1580.1545715332,3.77449235,6195128.92293562,5553462.82543614,6226790.04020983,NA,5852911.07641672
1580.16296386719,3.6880517,9041648.06615792,9415968.32157805,9822249.84735809,8804626.26219089,9370428.11721732
1580.23883056641,3.7096666,25684310.6368425,27398547.7399031,26457426.1063411,24672235.0273293,26070857.0274022
1581.10766601562,3.2428797,3335251.0788257,2680790.91092062,NA,2279790.59792276,NA
1581.11596679688,3.3811893,18082918.6247609,17788475.9064386,19224491.738132,14468898.5416533,16262739.2271581
1581.16674804688,3.6837249,10914094.2839649,9637124.71924595,10432114.6367308,9493274.03135601,10456188.9232947
1581.24249267578,3.7031815,NA,6227966.75247036,6577741.12111951,6064300.12726705,5023893.85568069
1582.1123046875,3.3725434,14246769.7436494,12292109.9616292,13227391.4401658,12364011.5902817,14683854.7154516
1582.12060546875,3.2428771,5534511.65927661,5443272.81137999,5555746.72835783,4943223.2823416,5702801.27586922
1582.15435791016,3.8350122,4801241.37164019,5300011.85103565,5654260.08235909,5346197.69863459,4883826.30536589
1582.17102050781,3.6750855,NA,NA,5220555.02380241,NA,NA
1582.22259521484,3.7355996,22343496.8018291,21131738.6201367,21318345.7331023,21679681.9064592,23363423.7489142
1582.26416015625,4.064085,NA,3478304.09077783,NA,NA,NA
1582.63586425781,2.1796296,NA,NA,1501529.62100878,NA,NA
1583.10913085938,3.3466082,NA,NA,NA,7315824.42851796,NA
1583.11767578125,3.4265674,2315212.86255467,6977498.04631466,2131661.19596981,2440533.16631812,2431532.74700121
1583.12603759766,3.2471992,4916439.82432012,1902189.46870576,4693416.01074262,4904177.20435051,1029713.32187944
1583.14306640625,2.1623415,NA,NA,1107227.97210807,NA,NA
1583.15985107422,3.83932805,NA,5100445.81071489,5991448.87361549,5894739.39091778,5880597.42518027
1583.22814941406,3.7355996,20924589.9090995,22805188.0292014,23208684.5215662,21631141.1946393,22014433.1194989
1583.26965332031,4.0381437,NA,NA,3567591.1739803,NA,NA
1583.625,1.9375999,NA,1098099.79792697,NA,NA,NA
1584.09948730469,3.312034,49511435.1057161,48961972.5973764,50094320.7061476,48328699.0940302,51895930.7776894
1584.13262939453,3.5086857,NA,NA,4126460.91807865,2523124.69354807,2775171.76811224
1584.13980102539,3.24071385,9016756.82834212,7826537.73850234,7880307.04918687,7699099.79263236,NA
1584.16632080078,3.8393319,3016263.1219809,NA,NA,2245184.2621948,NA
1584.19494628906,3.6966959,16991030.6867085,16862644.197133,16454817.3095998,16349529.547307,16655283.397488
1584.23413085938,3.7291179,9199778.78166449,7574325.63211877,1932564.32049526,10003444.2521532,9233169.48308793
1584.27627563477,4.113779,NA,NA,3321216.36318484,NA,3436809.02400862
1584.63171386719,1.9764856,NA,NA,NA,NA,816586.664978717
1584.72351074219,3.7183064,NA,NA,4107473.81978959,NA,NA
1585.10583496094,3.312034,52549238.5773328,55811274.8788547,51757186.113919,52845059.5734525,54812981.3114877
1585.13647460938,3.5540612,NA,NA,3921694.51893584,4068793.50919764,4055888.04684995
1585.14001464844,3.24288045,4512298.93786988,7207928.74079303,7036188.21241012,1719936.60190867,1424778.75581577
1585.19769287109,3.6967045,23365547.6813272,25615657.9739566,26366668.6049238,25362337.3238543,25003040.9581568
1585.28173828125,4.113779,NA,NA,2873662.36350956,NA,2579029.8674021
1585.7060546875,3.7096577,10454537.4401805,8300985.42626641,10219815.5119748,9257909.0492373,9676238.75465998
1586.10675048828,3.3120351,28550295.2600638,30088978.9210278,28543763.4829633,30223268.8075088,29136839.4136878
1586.11437988281,2.9965188,18617438.8907186,17486729.6733714,18274879.9431069,17099959.2928339,16690355.215899
1586.13989257812,3.2428683,4574546.50483592,2462391.99460836,2688731.48322827,NA,4712090.67103982
1586.14819335938,3.7615235,6126260.06458198,6111332.62484553,5920957.45042951,3223327.50980129,3377761.08510133
1586.19934082031,3.471954,NA,1664997.10224421,1903138.63221919,2031522.00073331,NA
1586.20629882812,3.7010225,21032961.6645555,20454407.2258601,18802574.56334,19538292.7708803,20823099.4142456
1586.27551269531,3.8133931,3478711.30030652,4112481.00843973,3461950.11066655,4713633.2981865,3552118.36100005
1586.29235839844,4.2369575,NA,NA,NA,NA,1898730.31684441
1586.47973632812,6.1170816,10018877.2657587,9249658.38341519,9524521.25283876,9783943.32632174,10174422.8960628
1586.70751953125,3.7096666,6416164.76977331,5986044.855153,7226051.1341955,7313436.57643198,6899165.09618888
1587.11499023438,3.3163489,12580699.9318262,12706254.696557,NA,12092502.1386457,12996160.1975671
1587.12316894531,2.9965067,17767755.3190098,16080191.1182453,18017761.79438,15387048.5961758,16953014.3739365
1587.14929199219,3.7507266,1620718.88565695,3794780.41820495,2712019.66408912,2389822.37769675,4603134.56261122
1587.20837402344,3.7053447,8980548.99246227,10155684.9451273,10922567.5155923,9333833.47845372,10758008.1012373
1587.28491210938,3.8047574,3933188.42079639,4007453.7105731,3967328.76812474,3449776.94852851,3916114.55211467
1587.29345703125,4.2369691,2253042.87748989,2570658.96304274,NA,NA,2501814.43330478
1587.48034667969,6.1170952,15803170.3853113,15862991.187312,15844504.8836844,16474674.7370322,17101225.075258
1587.71105957031,3.7096666,8599881.33606673,8050119.54870939,8427895.34268922,7918356.51991312,7353123.97228572
1588.07458496094,3.4632968,1801930.85483362,NA,3128106.18785307,NA,2428844.09861476
1588.09155273438,3.2255927,NA,2339326.51581319,NA,NA,NA
1588.12548828125,2.99651955,12110814.855273,10647342.7361627,2859905.11559065,10348483.1067521,11020480.4899346
1588.13317871093,3.35741695,3617642.9705966,1778547.13861943,NA,NA,NA
1588.16772460938,3.7247961,3247688.47507349,15048098.1227487,15780889.1205569,15991686.6650357,14487967.8310364
1588.21887207031,3.7096695,7985766.47224539,7892888.19085763,8079864.52926829,8253875.65925621,8491407.05243098
1588.48229980469,6.1170906,20342620.0370167,21351033.7073529,20623838.1504806,20110719.9846701,19336292.11649
1588.72009277344,3.7183149,6793687.95709727,4908321.88278603,6428742.18776771,5521246.4581391,5380779.37252104
1589.07727050781,3.4460128,NA,NA,2379921.38801306,NA,NA
1589.08581542969,3.4741122,2522507.80710337,NA,NA,3529803.93930072,NA
1589.09411621094,3.2428771,NA,NA,NA,1647716.33113584,NA
1589.12927246094,2.9965203,5547356.81773033,5212358.7900857,5882424.76799813,5445690.1383825,6434035.90422982
1589.13665771484,3.12185525,2002346.85482681,1865792.57710649,NA,NA,2067964.62345394
1589.17059326172,3.71614745,13939857.8218856,3238532.05415534,3355588.56527288,4101289.02518344,13835362.1669161
1589.2216796875,3.7204734,2989987.16400749,NA,NA,3051172.19811073,NA
1589.48522949219,6.1170906,17904327.5597141,18216106.1989034,17948136.264315,16670034.8748525,17099047.941956
1589.63842773438,2.2142022,NA,NA,NA,NA,1404602.44107862
1590.05517578125,2.9749054,3404564.77731835,3071172.40046109,3051253.20031426,2857611.47528101,3022136.1446896
1590.06372070312,3.195334,NA,NA,3102298.30868759,4107901.44026346,2330336.83493822
1590.08093261719,3.6578054,NA,1237136.36337111,NA,NA,NA
1590.11474609375,3.2688055,3601438.91125987,2906541.77079653,2794042.21376588,2818492.85278851,2990743.2274347
1590.14047241211,3.34228515,1908823.17736912,NA,1538192.35602751,NA,NA
1590.14892578125,2.99868065,1329564.97956309,7777581.41716651,8192904.47539721,6632154.75539721,7159127.78086969
1590.17449951172,3.72695505,9213834.52751322,3431481.7079351,8475630.67959611,11348324.6944552,11958353.8939142
1590.18286132812,3.5972943,3542351.7096345,NA,3170191.72508304,3337625.07690835,NA
1590.31066894531,4.159159,6321404.03009257,6045971.73522331,6312025.83771193,5962973.18686632,5485424.1090619
1590.48071289062,6.1170952,13651764.0463053,13388515.8363729,13838156.2479237,12467818.8823254,13518168.7698419
1590.84814453125,2.8560491,NA,3640610.36117383,4194868.7927294,3366805.81789911,3722952.73095065
1590.85534667969,2.8582106,3779310.88523604,NA,NA,NA,NA
1591.05145263672,2.9619348,NA,NA,2921881.18609971,NA,NA
1591.05758666992,2.97274595,2912085.00179466,2272897.98645113,NA,2677890.92001151,2756446.18523202
1591.11938476562,3.2644917,2425596.09714544,2635932.96964884,2374522.28968546,NA,NA
1591.15368652344,3.0008382,7230559.46763591,7847227.17541501,6992332.47869098,7108082.58418408,6716594.39816773
1591.18704223633,3.73127945,6474045.69649294,3584858.51131802,5375939.29462522,2934951.00139329,NA
1591.31530761719,4.1548456,6841684.36130027,7239009.76175613,6493047.83669386,6210098.31712545,6813156.77465928
1591.48583984375,6.1084488,7625147.78807249,7538255.16534038,6933099.66697176,6695817.97378233,6931558.47058725
1591.85217285156,2.853886,3055144.4093533,3401277.49724156,3285003.95916487,2905558.91714389,3121348.58526618
1591.94604492188,3.2169403,NA,NA,3081290.20551319,NA,NA
1592.05688476562,2.9662639,1592715.54981552,NA,NA,NA,NA
1592.07131958008,3.0829605,NA,1868545.07521613,NA,1693165.231506,NA
1592.09948730469,3.8220447,2466753.59765943,2792728.26442667,NA,NA,2275625.2721671
1592.15939331055,3.35741115,23106646.5926532,21955232.0786979,3200469.56699886,22368520.5704677,23265440.946852
1592.16760253906,3.6837338,5586822.92845359,NA,5778736.76957476,4179796.44745555,NA
1592.18469238281,3.7355996,NA,NA,NA,3410773.78179787,NA
1592.24438476562,3.7745025,11063524.9630223,11626073.6132247,10847799.1510919,10711840.5758966,10516846.7411787
1592.27853393555,4.26506325,2749308.91387689,2858903.26615692,NA,NA,NA
1592.48315429688,6.1257261,NA,NA,NA,NA,3138335.52955592
1592.8583984375,2.8711785,NA,1483374.24796893,NA,NA,NA
1592.94384765625,3.1996558,2054702.50618932,NA,NA,2112256.40957459,2495754.24731448
1593.10595703125,3.81123,NA,NA,2790504.99978581,NA,2886086.1535789
1593.14013671875,3.1650747,NA,NA,2048286.63914672,NA,NA
1593.16659545898,3.350928,23685405.5614813,21635529.017193,22993555.0473199,25060261.597193,4916780.48937357
1593.16979980469,3.679412,4318538.17601063,NA,5711508.47365863,7339204.25027941,NA
1593.25109863281,3.7744947,10916665.407488,11647584.2104493,11284718.2069249,10290331.5693776,10688514.4917514
1593.28515625,4.267212,NA,NA,3212439.09156339,3631981.90996776,2403169.00874343
1593.68646240235,3.7291157,2868028.07348776,NA,2686444.61781115,NA,NA
1594.10498046875,3.3919875,5596585.18583813,5853781.44435603,5484741.05299203,NA,5888043.70089317
1594.17321777344,3.36389235,3345599.75030719,16481356.723434,14997001.7375935,15934351.3194975,17114747.5276869
1594.19030761719,3.7226289,NA,NA,2289765.52201221,NA,NA
1594.25158691406,3.7701806,5004637.75025625,4934328.97371528,NA,4737390.13896862,NA
1595.10479736328,3.3768629,4819973.62934229,5494407.27311925,6064710.2277872,1711892.57609578,5091006.04275637
1595.17309570312,3.3682186,10097334.8175619,9143813.10769914,11229842.7925041,10365365.4421085,10512643.4470119
1595.24932861328,3.70966805,6277626.82908337,6474130.52321813,2085255.63518385,7316345.60242159,8125100.65104355
1595.34411621094,4.2672165,NA,NA,3669561.86005953,NA,NA
1595.43811035156,6.121413,NA,NA,NA,1840993.48957291,NA
1596.0712890625,3.4719455,NA,NA,2524260.42750807,NA,NA
1596.07983398438,3.4849191,2939358.46338449,NA,NA,NA,NA
1596.13110351562,3.5281389,2398341.82287299,NA,2226977.61351524,2267450.24310505,2816084.89539067
1596.19226074219,3.3595772,32777784.4914801,32782148.4985806,33561030.3599467,31998205.1427751,33298826.0891264
1596.2509765625,3.7010253,6616160.66437312,7520836.53291904,6380864.55962422,5374453.13570191,5715577.96447067
1596.90161132812,3.2039781,7709665.03286831,7801311.15515858,7728961.60401311,7806221.03647274,7532338.48129649
1597.08154296875,3.46762325,NA,NA,NA,3010047.59980103,2472438.27205912
1597.09851074219,3.312034,11065694.2608228,NA,NA,10769784.1540539,10560681.2995347
1597.14147949219,3.5108446,NA,NA,1899537.91885145,NA,NA
1597.20153808594,3.3595658,34587393.1100904,35381946.983282,32493059.3020453,32259817.2167186,32791111.6627394
1597.23547363281,3.7010253,2473778.14806056,NA,NA,NA,NA
1597.25256347656,3.69453675,NA,2818427.26323827,NA,NA,2224570.47644664
1597.31280517578,4.2585791,2836392.51034553,NA,NA,NA,NA
1597.3212890625,4.2369575,NA,NA,NA,NA,2184228.80432721
1597.64682006836,2.1407367,1491139.41269409,NA,NA,1433931.50805488,NA
1597.90405273438,3.2039823,6511928.50212751,6563827.84163849,6525931.88498159,6625297.65669656,6329508.6604121
1598.1015625,3.4373638,NA,NA,NA,NA,7082099.61922171
1598.111328125,3.4200844,4909793.88730276,4075325.04695718,NA,5317213.05844427,NA
1598.11840820312,3.4157579,NA,NA,4574672.61771713,NA,NA
1598.13543701172,3.34012265,9919202.45310415,8650375.57177495,NA,8958180.09967348,9643624.23998772
1598.14370727539,2.7285399,NA,NA,1270074.76668769,NA,NA
1598.2041015625,3.3595772,17150316.9019772,16924680.1150573,18803227.7743358,17290772.2263007,16236499.1254375
1598.21264648438,3.713993,185083878.721245,185670273.094463,188490687.30572,185402097.656086,186322327.996346
1598.29089355469,4.24560725,4018688.5009568,4217466.61164044,NA,3612510.67483871,3376120.53116824
1598.62438964844,1.9030228,NA,944740.555734937,NA,NA,NA
1598.71032714844,3.718314,15227951.2389293,14917343.6971849,15575409.7843748,16328353.4216557,12886801.1993148
1598.90747070312,3.2039802,3140061.94542346,2250444.77979112,NA,2481604.93163691,2763404.96241542
1599.10485839844,3.4287311,3609037.46488761,NA,NA,NA,NA
1599.13903808594,3.337968,11338833.1979473,11475426.9660358,10872359.7994958,9435004.41416756,11079221.1463605
1599.20788574219,3.350933,5934582.56896277,7110499.87098398,4988285.19133014,6072204.66060601,5813372.83762458
1599.21643066406,3.713993,189032784.917507,183324335.834632,196400740.499547,185336716.557287,190765519.101726
1599.29370117188,4.25641695,4415643.20638633,NA,NA,4592079.37975701,NA
1599.71447753906,3.718314,11230667.6105546,10050217.1083891,11453656.8723559,10875173.9707391,11230173.9615123
1600.05822753906,2.9489769,3995507.14296298,4130059.06442568,3481843.22094861,3537423.522615,3132822.22385063
1600.07135009765,3.11753335,3080370.74788959,3695159.8808357,3014375.73048984,3527323.59194635,NA
1600.07495117188,3.1218486,NA,NA,NA,NA,3570777.01373305
1600.12109375,3.4200844,NA,3138094.56237413,NA,3278582.7392464,3401968.43201174
1600.15234375,3.3595703,11424534.0258671,11659387.1776275,11095120.0184303,11694861.4145497,11503762.2467184
1600.2138671875,3.7096708,96571378.0836348,98396588.9243893,95675865.5314739,98474790.703466,96945548.2062567
1600.28125,3.72263235,2862549.35325714,4056562.49518369,4147717.88974726,2564989.90726744,NA
1600.30484008789,4.2391263,2311384.6882198,NA,2590883.30471719,NA,NA
1600.31555175781,4.0770513,NA,4960285.5235564,6497874.93145835,6887344.27960426,NA
1601.06335449219,2.95329035,NA,4268469.26016872,3950849.10270693,3402424.92743174,3822798.14225927
1601.07202148438,3.1175382,3416021.80578712,3190359.73706717,2491219.48147089,3430837.2157545,2916293.25010076
1601.15771484375,3.3552565,8118549.58386609,7692060.38288398,6979632.19561892,8194375.36271864,8740354.19026291
1601.20092773438,2.0931872,NA,NA,1176665.94112583,NA,NA
1601.2197265625,3.7096577,33817734.6397893,35450191.3969071,36446046.1956762,34969744.9182396,31929018.8270521
1601.32116699219,4.0727231,NA,NA,5883370.50613218,7148440.0575141,NA
1602.05261230469,3.4373729,NA,NA,NA,2248678.23072908,NA
1602.06115722656,3.4244104,NA,2184577.30439345,NA,NA,NA
1602.06964111328,2.94681155,NA,2545546.88963972,2077288.89508669,NA,NA
1602.07836914062,3.1261707,NA,3427903.72701966,3075481.62744844,NA,2710221.06905484
1602.0869140625,3.2299016,2660635.59766406,3468942.3767312,3079476.77212875,3024952.83963748,3178184.27446211
1602.09564208985,3.39199255,4530524.1784123,3752330.71478063,NA,3610960.13308396,4060851.56935311
1602.14666748047,3.67509165,5196850.61445628,5568787.73102417,6895177.65371175,5679260.5722984,NA
1602.15539550781,3.333646,8988947.13628406,8211697.05299135,8188122.16599208,7898956.93989242,7711386.67548411
1602.24182128906,3.7053484,20932252.2483022,20929399.9957637,21054750.2033364,21398056.5307805,20949650.9773008
1603.05993652344,3.4287311,1413996.03719944,NA,NA,NA,NA
1603.08569335938,3.1153766,NA,1758092.29069706,NA,2613522.70720144,NA
1603.09423828125,3.229915,3263948.12855504,2990458.07557987,NA,3329786.425815,3375478.21654363
1603.10302734375,3.3898295,4061989.07704162,NA,NA,4333356.53691335,3560764.80533606
1603.14581298828,3.6772521,6480420.98510306,NA,NA,5006074.2822806,NA
1603.15417480469,3.33796735,5474787.95285547,4446707.58992851,5591126.59637626,6919859.92747802,NA
1603.24938964844,3.7053473,17301761.89233,18263582.3493938,19875675.9451654,18824361.6568727,19389643.4300808
1604.1025390625,3.2515216,2599635.27213018,1180932.11406177,9180975.23306681,1301750.01948956,8730180.17568848
1604.10400390625,3.3898336,NA,2176557.53084964,NA,NA,NA
1604.13708496094,3.8393216,3846670.99783666,NA,4243322.00881911,NA,3388877.05217193
1604.15417480469,3.6794074,NA,NA,3497318.09991375,NA,NA
1604.16320800781,3.7615235,NA,NA,NA,NA,3487206.58666819
1604.24957275391,3.70750305,9710903.3609546,8794747.87152081,8117162.16933638,2620449.44852796,10360754.136579
1604.65441894531,2.158019,NA,NA,1742583.98979134,NA,NA
1605.10327148438,3.2472026,8436007.15384372,1140886.01987054,8224009.06404946,8174717.55670349,7684267.18744277
1605.14636230469,3.835011,4059926.67425706,1161680.53185918,NA,NA,3753347.19979669
1605.16802978515,3.7399148,NA,NA,5770969.54696112,NA,6379180.14079257
1605.18090820312,3.7355996,NA,NA,NA,2988309.87695494,NA
1605.25,3.5670277,NA,2837407.68107249,NA,NA,2091236.43488099
1605.25329589844,3.6967045,NA,3306184.14360788,NA,NA,NA
1605.63842773438,1.93110535,NA,NA,1093391.00926997,NA,1189840.9399396
1606.06158447265,4.18293305,NA,NA,5001214.94736393,NA,3965430.77832902
1606.0859375,3.3077001,NA,10929588.9911097,NA,11166072.9066671,12010500.7636445
1606.12145996094,3.2342369,13431430.904205,12477086.2937745,12518403.2074134,13382034.4245319,13444258.9009366
1606.1435546875,2.9035893,1169148.10574409,NA,1696917.89802243,NA,NA
1606.18078613281,3.6923692,17217711.7964783,16763494.3842331,16612385.0676136,17245101.9921762,16146968.9128172
1607.06408691406,4.1678079,NA,NA,4397685.95277419,5404621.47558713,4256085.21325387
1607.08941650391,3.30986705,11730680.1973919,NA,NA,NA,11909731.2808387
1607.12469482422,3.2385594,11076912.2661652,11488838.3185215,11413100.710109,12336369.237669,11083200.2671553
1607.18493652344,3.6880603,13392151.6907134,16106169.8218101,15389617.9113131,16134152.9223127,16238803.5333555
1608.076171875,4.2758695,NA,6360618.79461996,1934598.62686352,13433858.89635,9414983.95229923
1608.09216308594,3.312034,6216188.87625425,NA,NA,NA,NA
1608.1279296875,3.2428728,2218954.01925862,6671141.38596503,2455841.94159301,2693118.48107942,2188866.56189373
1608.18304443359,3.69237965,6925550.31650324,7335342.717858,NA,6406010.67376722,7441067.5047874
1608.18865966797,3.6750855,NA,NA,7096245.66402115,NA,NA
1608.24060058594,3.7139801,18897757.9549938,19304851.2263701,18569311.3550012,18817342.0492284,17910667.6727164
1608.27526855469,3.8587792,3364334.58249168,3468244.14144675,3511391.58312844,3488025.27732133,3082891.80196109
1608.318359375,4.2110373,NA,2467520.03310206,2653641.99714972,NA,2676120.80340656
1609.08056640625,4.2801916,NA,7337688.68801499,12734099.7040609,3268409.9160999,10478208.2445096
1609.13244628906,3.24071145,2717604.02954569,2273255.73091481,1836649.51851478,1879194.97500506,1891400.70025156
1609.18420410156,3.6880591,2461694.39469694,NA,NA,NA,NA
1609.24487304688,3.7010225,20905508.8506322,17167822.6154399,20518363.3365989,19584166.0176277,20222200.4185028
1609.27978515625,3.8479657,2957629.24109021,NA,2525842.19042758,NA,3357847.65295409
1609.30688476562,4.0770432,15492681.9984668,15587739.7257833,16930175.3425113,14295825.2793344,15938903.4617986
1609.32299804688,4.1980672,NA,NA,NA,2791148.15960117,NA
1609.35766601562,3.8782295,NA,NA,NA,2741480.78368989,NA
1610.08572387695,4.28018935,NA,3927205.64649407,7179533.72653628,7437347.04651655,5247664.39789462
1610.13781738281,2.8668431,NA,NA,NA,NA,1877585.69372541
1610.14758300781,3.7269593,2431440.09141169,2003784.95799862,2384637.19802005,7509087.84103744,2969523.46976055
1610.24258422852,3.7312771,NA,10679854.3644587,11047451.9430257,11229729.7584877,10725870.8222003
1610.24822998047,3.7226358,12336701.4296068,NA,NA,NA,NA
1610.31127929688,4.0770387,14708446.0890747,15433498.4868046,16242172.2348255,14879972.6500097,15444830.9419733
1611.09197998047,4.2974715,NA,NA,NA,2392269.12620905,1706636.92700232
1611.15270996094,3.7312686,1786488.53275594,8697382.42680076,1723636.75099706,7610565.24428475,8267779.78680842
1611.31066894531,4.0683942,NA,7385953.5866318,8076292.94142764,NA,8865944.12122994
1611.65637207031,2.205572,NA,995885.983027036,NA,NA,NA
1612.13403320312,2.94680465,5088512.94179079,5543914.49872388,5300260.66775646,5188161.07263209,5489193.77165299
1612.16003417969,3.7269582,1238033.66361965,NA,8304392.95231545,2261958.4275645,1879106.85541471
1612.16864013672,3.48923165,1837085.10514247,2699122.5652708,2364863.79325444,2309234.49237899,2570883.26868111
1612.65515136719,2.1191155,NA,NA,NA,NA,1316951.66955234
1613.13385009766,2.9424895,5189039.91768917,5089842.01076129,5276772.50991619,5623634.04902365,5448289.46264535
1613.14208984375,1.9592084,1622380.45469879,NA,NA,NA,NA
1613.16821289062,3.7572056,1528249.55198435,1994225.38426845,1923810.37597089,NA,6523950.95950654
1613.34045410156,4.20887135,3753481.61876331,NA,4174575.74141005,NA,NA
1613.68981933594,3.6923781,NA,NA,NA,2385219.8561576,NA
1614.14221191406,3.0051645,2827232.92846003,3175216.46590181,5604138.25328399,1377270.20428078,1395035.56970953
1614.14685058594,3.1305045,1387698.93981714,NA,NA,NA,NA
1614.16857910156,3.5972874,NA,NA,2594410.48371206,NA,NA
1614.17742919922,3.7010183,NA,NA,6357836.60731242,NA,NA
1614.18585205078,3.70534145,6181991.20858441,6201467.53587074,NA,5732593.42774234,5720781.17461443
1614.26440429688,4.2672208,4082259.40305058,4482001.15623207,3686499.27322629,3410568.61474196,3889421.37397624
1614.34265136719,4.20671345,NA,4016096.49569025,NA,3619126.46041834,NA
1614.45678710938,5.9917537,NA,3011099.8640946,NA,NA,NA
1614.69079589844,3.713993,NA,2826111.87169444,NA,NA,NA
1615.14392089844,3.0094825,2449052.96580872,1447675.17938326,1649416.49602387,1670811.36660937,NA
1615.18731689453,3.70750305,3686992.49396759,2495528.31339884,NA,4005908.85376349,3620362.92435862
1615.26574707031,4.2585808,4622686.67170479,4777852.33414854,3651207.42027885,5048302.32380059,3706023.42491436
1615.45739746094,5.98526275,3429797.12616637,NA,3852577.16766659,3373564.69622702,3421379.73658348
1616.06750488281,2.97922725,2098166.05728864,2093979.61312126,2296633.52183288,NA,2427956.69533696
1616.32165527344,4.14187915,NA,44202277.9293851,40285096.4489441,NA,NA
1616.32922363281,4.1461925,46195594.5274134,NA,NA,44064208.9045836,39913861.1094114
1616.45983886719,5.9874314,3113213.09001786,3306958.13063639,NA,NA,2949948.93783938
1617.2451171875,4.2629014,2027311.1706217,NA,NA,NA,NA
1617.25390625,4.2672249,NA,2147530.80564959,NA,NA,NA
1617.33215332031,4.1462044,44133607.6160928,41393229.4991874,42600392.4362607,46537484.5330093,42670913.2964225
1617.48095703125,6.4326082,2586478.85800878,NA,NA,NA,NA
1618.10754394532,3.0116412,NA,NA,1661747.61389672,1525138.89079407,NA
1618.19485473633,3.5908076,2061248.22569346,NA,2129031.34448717,1961984.09612936,1475359.24188338
1618.25830078125,3.79610485,3441211.4718933,NA,2780168.53965298,3579952.26091016,3473518.61772599
1618.32934570312,4.1462053,24028384.3739116,25274545.9223381,25086536.3583053,24977785.8211848,22476588.2542996
1619.11462402344,3.0008289,3218347.63332046,3521391.0300017,4625753.99142936,3849693.64162013,3658780.04119649
1619.18493652344,3.3941425,NA,NA,NA,NA,1680143.77222537
1619.19329833984,3.6016139,NA,NA,NA,1632433.62489011,NA
1619.26342773438,3.796112,3312499.02973164,3778152.98914968,3236782.18959956,4265647.67930403,3883347.19725377
1619.33337402344,4.1461925,16584211.2358599,15391252.1149315,16459686.5598555,15884474.0221272,15583914.6573272
1619.66027832031,1.9937856,1119303.46336397,NA,NA,NA,NA
