"mz","rt","peaktable_1_cd50ccb78452ec991ae0713c06eaa2e2 intensity","peaktable_2_1ce76f90ceb7b6eb61e97d80bf2b2758 intensity","peaktable_3_97941a35a927156f25f13ad8bbe6abfe intensity","peaktable_4_bc2c8b6bf21ec6153e480103a3c1b008 intensity","peaktable_5_b6fd2837c88205e51932742f87fa108c intensity"
1364.62170410156,0.69673228,2724364.18647044,2482033.28490339,2852337.99922782,2692775.34253774,2690453.90162161
1364.9732055664,0.686553755,4259986.27572397,4128266.57068172,NA,4307903.51189402,4238387.85959701
1364.98101806641,0.68475216,NA,NA,4050580.32263433,NA,NA
1365.28747558594,0.69156751,NA,NA,NA,1362674.88202029,NA
1365.47302246094,0.65089996,NA,2825805.68059904,NA,NA,NA
1365.48376464844,0.685971295,2463022.55281443,NA,2423440.00157812,2386272.163216,2516099.97837914
1365.61840820312,0.69029418,NA,1030189.17593819,NA,NA,NA
1365.97149658203,0.65308842,NA,1730997.01165437,NA,1725924.32236046,1738756.86172091
1365.97406005859,0.65094291,1814122.47612598,NA,NA,NA,NA
1366.45910644531,0.68377114,933890.59491063,NA,NA,NA,NA
1366.47564697266,0.65463103,NA,1008185.46916635,1074518.95611573,772014.336316237,1058700.57757883
1366.97253417969,0.70784509,5720204.91536447,5419769.94627075,5482379.62475528,5938000.47831099,5313706.09108146
1367.30572509766,0.70548648,6590156.43087283,6291747.66770387,6772039.95210669,6804322.95771442,6603010.94459641
1367.63977050781,0.70767498,7345742.92469447,8287507.87155434,8173017.2036605,8149336.84451331,7513955.23794964
1367.96380615235,1.17851865,NA,1658745.70101656,890533.357394584,NA,NA
1367.97326660156,0.70548648,8695410.97406096,7781727.01159835,8394834.4308297,8741058.72612732,7743401.67427783
1368.30578613281,0.70663764,6400511.01668176,6606801.46132256,5951018.07625474,6126971.34370372,6316124.24130988
1368.634765625,0.70342546,5084543.06277456,4427936.81097429,5108429.06861456,4991323.29224932,4869030.28532457
1368.96337890625,0.70882623,3899694.11705672,1691292.97316625,3562991.64761945,713616.581983402,3839987.58699786
1369.29284667969,0.70561394,3014129.84829202,2853955.83023101,3030466.42899372,2886185.07129737,3069871.25052079
1369.62585449219,0.70561394,2082418.7454346,2410645.91374851,2121936.88112152,2223237.45285489,2121380.07635196
1369.88891601562,1.4154199,NA,1202353.23706175,780229.475812193,716303.842836469,NA
1369.95007324219,0.67720548,1500462.89496761,NA,NA,NA,NA
1369.95874023437,0.7072201,NA,1658442.83551244,1546274.85856791,1621123.90792492,1752747.86737959
1370.88989257812,1.4066657,NA,962647.233914532,628582.470215297,617773.956213795,NA
1370.8935546875,1.417628,NA,NA,NA,NA,503139.170354204
1370.99758911132,0.71709019,4923155.80616364,4403054.64107615,4865016.01475948,NA,4605664.72776319
1371.00378417969,0.73752751,NA,NA,NA,4483559.19410627,NA
1371.64270019531,0.71655671,3221425.21663735,3271450.94325533,3257274.43050577,2939010.08834631,2992286.70503305
1371.8960571289,1.4131604,NA,1054531.85415591,596862.614946537,662232.201728789,467616.096269062
1371.98281860352,0.714389475,8889514.04635503,8662456.35788526,9406133.88641756,NA,8511141.74197357
1371.98889160156,0.71564191,NA,NA,NA,7940998.58021796,NA
1372.31140136719,0.71642914,7629690.90309474,7093791.05909651,7091260.23087962,7375061.05596658,6893034.33003357
1372.47998046875,0.66188569,3075050.67459472,2837590.49200125,3014551.89621638,2892690.64929413,2752172.68558725
1372.64447021484,0.71642914,7958292.97482373,7744506.45099798,7276318.3771404,7846756.19546087,7377899.39914667
1372.97619628906,1.475355,NA,NA,464361.092503477,549783.247331933,366453.279721897
1372.97839355469,0.68475216,9573646.14182181,8625403.37014146,9365958.14136343,8987597.76400666,8701974.0237757
1373.30639648438,0.68372849,5404285.27755028,4964044.42039755,5557771.53740418,5014561.1830551,5055707.56025901
1373.47021484375,0.69892078,NA,NA,NA,NA,1383527.35908516
1373.47900390625,0.66067823,NA,1440270.06628345,1524511.60991658,1394077.31299633,NA
1373.63659667969,0.68797773,4202528.65969115,4081054.00146846,4296671.36705249,4120525.4602232,4141931.26393017
1373.96923828125,0.71320334,4678919.21078757,4561940.57227596,4624167.51322965,4603567.4333917,4399840.9856474
1373.98779296875,1.435841,709838.655076781,4749841.75510696,3347757.01272628,4128905.09488627,3490504.57129396
1374.29541015625,0.71320334,2770673.02180642,2467968.26694211,2648629.17868128,2485359.84984621,2372763.06915368
1374.62438964844,0.68595964,2023697.22970403,1737216.69979649,1735987.41597722,2122290.41978174,1821437.91697122
1374.95983886719,0.68141244,2465837.99870533,1905282.317948,2321220.02946956,2469351.03291665,2336111.81852384
1374.99172973632,1.43478875,NA,4469783.43186713,3265426.97788833,3562980.82806272,3176738.38823043
1376.0029296875,1.512576,1438063.31042215,11264797.4037012,7427347.16721404,8430057.84980407,7825246.64023004
1376.31640625,0.72754249,2158339.77707064,NA,NA,2245500.79462246,2167208.31120178
1376.65026855469,0.72877289,NA,NA,NA,3451942.91856579,NA
1376.98388671875,0.72535362,7518984.33568339,4982126.81412148,7919282.97794694,NA,NA
1376.99615478515,0.72807241,NA,NA,NA,5672677.68686037,5441372.68669916
1377.00662231445,1.51585095,NA,9569731.16920158,6828101.09465392,7244402.35936732,7060167.69759255
1377.31182861328,0.69248269,7633167.50621729,6941953.90881126,7420949.3495914,7593628.12465884,7119544.02401449
1377.64379882812,0.69454371,7645774.53615949,6692352.9279886,7134862.76497523,7465528.64307218,6859370.93485203
1377.97979736328,0.69375601,8184084.27491473,7995748.99579735,8175495.6169988,7786764.15818682,7941163.32419329
1378.01049804688,1.5135847,NA,5515064.19303295,3231814.16812327,3753689.27752855,3513805.63142977
1378.3095703125,0.69156751,5001491.87828283,4589861.89822718,5005939.75673614,4816469.31160708,4793979.27763058
1378.6396484375,0.69033673,3803895.85500219,3785426.50358865,3418569.39103696,3678247.48890433,3527030.52175459
1378.98754882812,0.70907646,4838070.29633104,NA,NA,4920121.55917377,5074759.72736762
1378.99865722656,0.7072201,NA,4103294.42091475,5241963.31057309,NA,NA
1379.01342773438,1.5102163,NA,1943716.26639626,1155714.52177324,1293605.29162757,NA
1379.29650878906,0.69350639,2255669.57726398,2150439.34218357,2000952.89960563,2108004.30090636,2328401.54214639
1379.48889160156,0.67059682,3695137.50124796,3473218.33060469,3330612.66143822,3652767.38408355,3446105.1705931
1379.63079833985,0.69250401,1602672.23951425,1598087.61286314,1391873.44919681,1647974.6142859,NA
1379.98254394531,0.67265826,3557670.80858296,2943451.90955953,3231290.16599059,3225760.75479513,3097950.26262277
1380.48645019531,0.67063986,1898084.440596,1855567.23356726,2088939.98796867,1762631.15152824,1887769.01082104
1380.97680664062,0.70882623,NA,NA,2296211.31825104,NA,NA
1380.98620605469,0.74126769,2365644.95729198,2172825.40161456,NA,2229937.8662235,2047722.85062901
1381.47741699219,0.70784509,781238.906307602,NA,NA,NA,NA
1381.65478515625,0.73727768,4880977.38866324,4430775.93065798,4794367.68965617,5028579.04123389,4500337.4407273
1381.98132324219,0.70251022,7577465.24835736,7120719.4827775,7832340.49201731,7529517.83676217,7211928.24695062
1382.31567382812,0.70123684,7255619.34836023,7350039.09397723,7493184.35576388,7197621.97726955,6902742.48147157
1382.64971923828,0.70110937,6481771.82379108,6600225.87954182,7130909.96572915,6374662.39433836,6560482.2938949
1382.98107910156,0.70329789,5738076.15318427,5265848.0095661,5838013.82813528,5395413.33417411,5272042.58444592
1383.31201171875,0.70123684,4258195.15251789,3622282.00862192,4164473.91615368,3748890.02773035,4052453.53257419
1383.63977050781,0.70342546,3216461.1003071,2671453.45305902,3067860.46420898,3123734.16007159,3078376.32606965
1383.9697265625,0.70342546,2636301.45939187,2303731.72724219,2943423.9435112,2586938.7232436,2510592.24456698
1384.30126953125,0.702989115,1895868.9005986,1721760.66021756,NA,1520794.46200425,1598882.95240422
1384.30413818359,0.70226054,NA,NA,1868934.66176912,NA,NA
1385.01232910156,0.720287785,NA,3333824.49576249,3552160.30331049,3455776.84779961,3266140.33816431
1385.01928710938,0.76693646,3343942.26326243,NA,NA,NA,NA
1385.99658203125,0.68500203,NA,NA,NA,5111101.45990825,NA
1386.00384521484,0.7214458,5637774.59966884,5220295.83915451,5361851.11995056,NA,5130675.03855158
1386.31970214844,0.70907646,3512147.67388987,3244042.59246057,3766679.0930189,3569167.9414083,3371035.86588686
1386.49584960938,0.68372849,3855944.04758749,3752746.35591404,3958082.99297298,3580204.02385308,3680766.8883191
1386.65319824219,0.71126458,5724492.22055648,5029887.73107059,5565379.27497401,5283543.23475471,5040515.25752658
1386.99060058594,0.71222218,9132956.48448195,9262156.04231384,9337111.98998738,9219162.24170241,8887226.65829701
1386.9970703125,1.642027,NA,944068.311127639,NA,NA,NA
1387.32092285156,0.71003369,6816331.48120049,6694531.9005196,6767922.93415328,6906767.16171234,6348363.16138372
1387.49096679688,0.68158252,2267836.86536924,2334560.72698582,2178749.47704345,2346859.10632945,2061461.4687612
1387.65307617188,0.71205204,5733473.24198491,5325949.97352279,5519641.88961328,5983881.08388543,5447725.27181497
1387.984375,0.68475216,6115393.75833142,5636429.79172467,6029105.1557549,6548263.46930851,6215049.22056484
1388.31359863281,0.71205204,3731557.94458305,3506942.93336534,3618263.28021968,3385069.01335737,3257956.8539513
1388.4760131836,0.68378286,NA,NA,1000822.37553103,851383.065944443,NA
1388.48779296875,0.68154001,NA,955880.03443622,NA,NA,NA
1388.64172363281,0.71101509,2808082.35432336,2701027.81235851,2349613.83024573,2337345.70144802,2682602.53272856
1388.974609375,0.67720548,3939323.95833347,3698089.92021857,4045424.38379898,3611395.30765613,3455063.56829712
1389.29772949219,0.67939408,1775286.809823,NA,NA,NA,NA
1389.30859375,0.71655671,NA,1417862.51715175,NA,NA,NA
1389.97241210938,0.68372849,NA,1711826.32087571,NA,NA,NA
1389.9814453125,1.4131212,1615428.14726985,3517032.78289782,1540945.23926759,1554074.83413185,2356835.53624776
1390.98791503906,0.72749939,3000702.37987055,3012963.20643783,2442958.03271605,2279984.87166614,2143454.21983162
1391.32495117188,0.72312229,3986166.06578634,4225724.84541223,3929005.27862972,3841737.91719722,3620327.43403405
1391.52709960938,0.79088493,NA,NA,NA,2321528.75422491,NA
1391.65856933594,0.72093382,5576540.78267005,5935821.98905162,5976754.93217496,5970208.04466624,5650871.93620145
1391.99420166016,0.72956041,8238818.10062744,2507422.09366003,2074052.38727822,2212692.01487236,2022477.08498184
1392.31994628906,0.69029418,6303842.71495095,5976782.52718604,6104884.49392414,5986606.21367052,6335346.09274875
1392.40106201172,1.8050058,NA,NA,3109411.98594154,NA,NA
1392.6533203125,0.69156751,4627147.49265423,4719279.28093904,5034284.90399438,4335975.86420548,4390191.45533002
1392.99444580078,0.695244145,7190854.54027358,6616871.62614701,6669439.83574917,1469051.8449307,653235.296999765
1392.9990234375,1.4489727,NA,1830600.22198214,1238390.42923866,NA,535004.783288438
1393.31616210938,0.69156751,2807081.49832789,2957162.99627235,2884746.78142332,2873093.40455004,2857599.03870974
1393.50366210938,0.69131786,3701800.55990854,NA,3695332.90176562,NA,4015700.75083721
1393.64379882812,0.69156751,2149086.2226407,2353565.35327622,2122697.31447702,2172934.66601625,2157219.80434222
1393.99499511719,0.69375601,4190125.45799007,4061245.58725312,4566016.69728427,4673528.26656981,4345769.18713349
1394.00213623047,1.38363085,NA,733346.5381028,NA,484917.372118852,NA
1394.49133300781,0.66188569,2613364.8737609,NA,NA,NA,NA
1394.49822998047,0.691900275,NA,2630711.22270774,2857167.41949426,2697308.42281076,2738247.2823942
1394.9931640625,0.65848961,NA,NA,1910676.40828663,1829836.35108513,2016787.36973886
1395.40112304688,1.8028064,NA,1890740.20301962,NA,NA,NA
1395.49291992187,0.658496095,NA,1448325.06125248,1296290.9871329,1237499.68421934,1330228.58647176
1395.65905761719,0.72658481,1390981.85918374,NA,1509774.51351771,1460873.96408927,NA
1395.99572753906,0.72968801,4082912.27768024,4034721.59660577,3975695.82939742,NA,NA
1396.3310546875,0.73410833,5021731.66923415,5063630.47448171,4649310.17392343,4729382.45649527,4935086.06445205
1396.65747070312,0.69909093,6005065.44139388,NA,NA,NA,NA
1396.66235351562,0.71609938,NA,5924428.335585,6045298.2115611,6148988.24216731,5615890.48594448
1396.99041748047,0.70032176,7130768.31187194,6565126.79863409,6756192.20802649,6511185.11501009,6266933.01470672
1397.32427978516,0.70127953,5294247.79352875,5555056.40314851,5595167.83457549,5199341.62774438,5187617.32674384
1397.65771484375,0.69904837,4509465.05324252,4241156.36172889,4156121.71048336,4059849.30423092,3944509.47490153
1397.98522949219,0.70032176,3416744.31970985,3446289.39118467,3401900.24285485,3602061.1180409,3153313.47727843
1398.31372070312,0.70032176,2674332.03291886,2505832.94696846,2733767.29847843,2576221.52779207,2408409.69782336
1398.64453125,0.69909093,1675157.63704666,1863045.10835704,1905258.63524053,1827552.34218544,1865918.54315496
1398.97717285157,0.696423785,1516367.59341087,1308756.87447711,1304526.07656705,1557385.62081359,NA
1399.02770996094,0.74847028,1594654.44338613,1542199.17522545,1457270.52987181,1767524.51525093,1668206.39161638
1400.01593017578,0.70445597,3477851.54862441,3436517.15581163,NA,3707477.89051822,3453945.48051184
1400.02673339844,0.74822043,NA,NA,3753550.14458038,NA,NA
1400.51220703125,0.70346801,3832998.92370992,NA,NA,NA,NA
1400.67041015625,0.74384334,NA,NA,1527748.86455952,NA,NA
1401.00573730469,0.70548648,7297915.22210778,6390335.81625168,7671427.95223303,7656837.0149566,7426281.29466596
1401.32891845703,0.70907646,5257779.50146645,5236764.36424,4955497.51603847,5454250.71102338,4952154.22488164
1401.501953125,0.66626279,3497766.53518554,3168875.18324451,3273854.76387854,3420899.25065926,3171328.98360815
1401.66223144531,0.70784509,6273061.95731856,6071393.86874448,6027626.1124647,5813107.5984199,5852395.45109636
1401.99865722656,0.70784509,8385516.33589462,7924428.4705747,8327484.69803865,7982940.5244003,8371247.11121069
1402.32958984375,0.70882623,4895670.81548087,4316251.47542154,4473552.2346421,4376594.38487567,4877616.81448318
1402.49841308594,0.66845126,1735544.68915179,1912136.08725183,1797476.78342495,1578796.240462,1934697.06041582
1402.65881347656,0.70999104,3461448.94269044,3252392.2847146,3417035.85327564,3199050.05165147,3386551.12615225
1402.99072265625,0.70565663,4600883.17113831,4032075.21682166,4033798.52744798,4380630.97906647,4490670.84584448
1403.31604003906,0.71101509,1918005.85606056,1915664.58147374,2090579.23040418,1864881.48677154,1859104.70442801
1403.48413085938,0.67059682,NA,523408.604414564,NA,NA,NA
1403.64855957031,0.71165856,NA,NA,NA,1754921.90576532,1530096.46819068
1403.97595214844,0.67599798,NA,NA,2479672.00816339,NA,NA
1403.98400878907,0.705571555,2091759.52478877,1787224.48240396,NA,1865271.10070355,1966021.81885224
1405.66516113281,0.71758081,2744657.02326318,2276577.60839234,2642064.75261777,2651790.98467761,2544978.90260483
1406.00085449219,0.71783062,5140591.65426021,5431540.37069048,5302935.59432371,5676854.1242513,5193120.12569022
1406.33325195312,0.71783062,5680524.07736852,5591678.27829777,5421035.47779895,5537914.70914628,4794545.08201031
1406.53076171875,0.76217784,NA,NA,1433312.8163076,NA,NA
1406.66760253906,0.71758081,6313447.26607887,5494295.69627972,5836376.22298678,5735033.46325947,5528255.59052309
1407.00708007812,0.71783062,7452065.21049599,6794191.13360033,7151089.43194828,7146491.42468091,6583414.41243153
1407.32775878906,0.68719043,3527390.52007743,3112286.88580024,3337421.01674371,3560919.83258219,3660494.28497652
1407.65991210938,0.68797773,2908901.85834426,2571651.36874242,3113544.56975441,2853795.18760971,2545535.51551858
1408.00891113281,0.71539221,5204224.61064448,4847027.36345464,5341222.05749983,5225699.60726897,5082009.18349091
1408.31866455078,0.7176723,1843326.41177424,1656804.36498074,NA,1730716.54277212,1712786.52297301
1408.50811767578,0.67612277,3324238.25437505,NA,3487843.04830579,3531048.72901001,3497600.14767105
1408.64782714844,0.71976931,NA,NA,1201438.62797827,NA,NA
1409.00213623047,0.681988065,3505516.22991617,3714474.71581629,3448390.15771334,NA,3401057.97570923
1409.01043701172,0.67843628,NA,NA,NA,3347857.31446046,NA
1409.50262451172,0.68141244,NA,NA,NA,NA,2007979.02447155
1409.5085144043,0.67612277,2138915.45175502,2007060.67446252,2072000.15495603,2173144.99767087,NA
1409.99682617188,0.64779647,896106.144001159,NA,NA,821592.543327548,1174871.71645357
1410.00451660156,0.67818659,NA,NA,1544524.82131295,NA,NA
1410.33825683594,0.730200045,NA,1787267.50597998,1827522.95032534,NA,NA
1410.48999023438,0.67935137,NA,857462.148038794,NA,NA,NA
1410.49768066407,0.676122815,794589.731692592,NA,807139.3866428,801951.388100092,746773.834448977
1410.67211914062,0.72531093,NA,2622724.45366792,2980993.77196894,NA,2813053.77851453
1411.00378417969,0.72968801,5474471.32184426,5090463.4087521,5350935.83152824,5671856.26752975,5257372.53565568
1411.33233642578,0.70032176,NA,NA,NA,5510830.72501727,NA
1411.33947753906,0.729709315,5178240.86010821,5177288.97337931,5125756.25561085,NA,5770851.50559709
1411.66540527344,0.69685974,5092699.2535431,5023684.91086152,4946941.14163277,4781356.01032196,4757181.9830054
1411.99157714844,0.90984768,NA,NA,NA,NA,274475.322729396
1411.99877929688,0.69467129,4785281.71505361,4437257.63437987,4342928.49467725,4865838.35983242,4682871.36619031
1412.33251953125,0.69788344,3132633.02491302,3332963.95725524,3187099.81534058,2853389.71785069,2873428.62803467
1412.66271972656,0.70032176,2474118.38143839,2327946.22651209,2361890.40232558,2417078.37867664,2159174.12832317
1412.99011230469,0.69569494,1835541.23883859,1856420.57425123,2081587.21936735,1961618.88883431,1907686.79721801
1413.31713867188,0.70032176,NA,NA,NA,1599888.07526524,NA
1414.03076171875,0.72968801,2697106.27347636,2604183.87906909,NA,NA,2936919.24897037
