"mz","rt","peaktable_1_1ca86a2dc32aa7b970404b23b4005027 intensity","peaktable_2_53a6936725880b6aeff49c15941591eb intensity"
296.916198730469,7.1662812,219915.125602971,104238.548660666
296.925659179688,26.953126,NA,224337.266162812
296.956985473633,4.3345423,91387.6216172455,103912.306930324
297.007049560547,4.4637005,291570.48070827,284257.356868665
297.184875488281,6.7789165,NA,236733.990067149
297.239929199219,1.9013809,223833.807275877,301232.314152187
297.991027832031,21.140762,2859638.60695325,1387955.08986734
298.346832275391,2.5678114,2702844.2501828,2358323.69446229
298.892898559571,24.241046,551851.71616244,740731.945524135
298.914733886719,25.576056,111832.843486987,NA
298.952514648438,26.221248,92919.8723046066,102126.018949222
298.964202880859,27.329833,NA,78745.0030894344
298.994323730469,9.84906385,167177.764864383,219860.26353258
298.994552612305,14.690841,606423.339746287,357940.558117742
299.009033203125,25.398457,195331.537973986,1430120.51109466
299.110382080078,0.9691977,NA,103967.839443493
299.3501663208,2.5799992,428544.587410805,342135.904593726
299.6513671875,3.2597096,3257310.69733513,123656.966854904
299.986633300781,15.0384325,110973.279142266,144590.249417096
300.024078369141,7.1885996,150687.995484469,146467.102535157
300.06071472168,2.7680792,75633.3773660291,224534.246205116
300.069885253906,29.396719,NA,57591.9544720906
300.28963470459,4.5324368,NA,98383.7061296891
300.885025024414,7.8038002,699384.236756243,103665.996529804
300.902984619141,24.367302,NA,229947.121068043
300.909149169922,26.404684,NA,564301.814988053
300.964111328125,24.535293,1775620.03625559,159977.983666418
301.044342041016,10.720546,85689.5078565233,105816.753434238
301.044479370117,9.5225468,409338.247027051,109639.112298809
301.093444824219,15.4227505,312646.633467572,420236.377099687
301.14111328125,2.3681703,218657.258922668,NA
301.162078857422,0.94145463,161691.646775073,729100.889012998
301.211326599121,4.86471555,312577.385021899,270127.379400768
301.285186767578,1.3386417,NA,137926.579481929
301.901649475098,4.9065171,75710.5273717969,91327.3294837851
301.98388671875,4.7518747,316665.599151786,117422.151008483
302.056175231933,4.78611015,80512.4391742629,88796.7342147014
302.912620544433,24.603186,473113.857189808,NA
302.973937988281,18.854758,994826.999446859,1668958.03984121
303.10009765625,0.35582203,NA,116860.566365023
303.141387939453,0.80705625,198714.610648588,NA
303.159851074219,25.12287,795779.445300475,380192.777930407
303.177795410156,0.864196615,1128315.42917938,1020178.07358332
303.977546691895,2.4350384,146414.587604606,91404.5916405999
304.007965087891,21.940756,13505608.1623238,5177665.65403127
304.299835205078,1.9770183,753753.213146298,427065.460934579
304.909698486328,24.905735,1085049.36433381,383554.071701705
304.926635742188,6.2592665,NA,248270.7754684
304.952545166016,15.733125,67874.7177836364,322331.994434059
304.959953308105,21.7633405,913416.059819927,501455.846550949
304.969619750977,13.855906,497544.719366729,568715.438294765
305.011306762695,16.181149,745470.829107884,915100.442221861
305.109512329102,25.665955,126078.294726971,335671.764340087
305.157043457031,11.269456,112969.097520897,119799.156817055
305.303199768067,1.9716243,98420.4821687229,100098.974350582
305.887176513672,24.546998,377981.460089787,459655.391666252
306.006958007812,11.2453823,NA,98578.7035068186
306.011932373047,4.9821541,58823.7762091333,62258.1763540903
306.160408020019,0.796796115,412020.505962866,428439.907350602
306.278984069824,11.55742,565918.314142492,78137.998941187
306.851814270019,25.494924,1234703.83507079,1640800.0176558
306.932037353516,25.6693395,199155.304826776,116068.823133749
306.959747314453,16.3310775,168858.062303676,152312.326292113
306.96630859375,25.55943,NA,92458.0668878326
306.989807128906,25.615365,136066.078989902,NA
307.062408447266,7.4047776,486853.250466564,701059.864425916
307.151473999023,0.994629605,135718.90302854,135517.751355788
307.226730346679,1.1631151,183613.175250738,1089456.44056395
307.282318115234,12.462363,554806.849998745,NA
307.299453735352,13.08494,412859.56995093,668952.203554223
308.000854492188,8.69269875,161439.824263241,224452.199770313
308.024108886719,26.634448,124175.166059826,98599.4765987578
308.063323974609,2.9485938,79706.831019016,160361.210312345
308.207122802734,13.8816195,271649.774145937,233028.687212812
308.230117797852,1.1770787,NA,130867.070235691
308.294799804688,5.92005545,300743.106616983,135987.758890693
308.301040649414,7.2841787,722473.806356017,68158.4122669512
308.86181640625,24.568609,155825.939703048,NA
308.985748291016,25.7814945,NA,162698.036017086
308.990821838378,13.1304789,117906.347269651,109290.726887656
309.060028076172,4.8762621,127997.716376707,83535.504563631
309.130889892579,4.17783815,NA,127639.585809164
309.167175292969,0.98097243,NA,78772.0977114053
309.210662841797,0.760530975,47343.5326521744,56368.4928843996
309.227157592773,0.90265048,196965.663231452,186460.041008157
309.242324829102,3.4372421,NA,400934.907194812
309.278732299804,5.9611159,64670.2469196082,NA
309.326293945312,15.098082,194892.286208436,NA
309.985412597656,0.73909848,NA,98664.620346566
310.1689453125,1.3291329,NA,118813.794475705
310.310333251953,9.4673293,133435.784226597,224849.71321734
310.924285888672,3.4949882,NA,107268.604492963
310.924705505371,15.13791105,42460.8070038102,125025.532488108
311.085815429688,1.0391004,NA,293012.055517887
311.126327514648,1.3784038,119383.742808855,542246.374535639
311.255645751953,3.9764652,61003.4133651853,200097.779561941
311.313690185547,5.044825,313635.210200469,756804.849604098
311.943298339844,4.5407726,71758.86095427,108220.148404073
311.948822021484,29.735815,NA,73857.1676171449
312.027099609375,24.855792,502381.525459677,177009.92571351
312.326049804688,6.943586,127517.848630073,96145.0851002118
312.362396240234,4.9413638,72000.2387436687,225922.630098229
313.024597167969,8.5457464,170899.720847344,203352.895551915
313.161895751953,0.86797838,78506.135296362,NA
313.179641723633,7.6279182,NA,441066.664565413
313.198455810547,1.1859732,NA,226934.48991644
313.234924316406,2.50276445,544639.221083952,NA
313.273506164551,12.840732,145684.475985642,115341.079914263
313.329452514648,6.7296999,198481.564782775,230963.587114314
313.942779541016,5.8158219,151386.236759675,94057.4434416912
314.947509765625,6.2440227,NA,838372.415008457
314.973281860352,0.716204335,129991.588187052,150356.292582286
315.177841186523,0.976936815,654884.984738447,1093396.51952692
315.941314697266,0.20717283,89691.2402586403,73548.0450103621
315.947357177734,6.2744853,NA,173283.742786055
315.9638671875,5.4208498,206715.755287201,146860.742604212
315.964416503906,7.0349295,NA,104625.747395087
316.001708984375,14.2155575,625416.77776031,533790.1280965
316.038116455078,6.9854596,151604.675916532,91357.8884337357
316.188354492188,14.920303,90688.9329092327,193361.825744523
316.920654296875,12.797809075,42646.8234348139,NA
316.962081909179,16.2590117,59215.579053925,52566.1331983245
316.967834472656,1.0273184,NA,60357.2259116426
316.978622436523,6.2592665,NA,774184.437638898
317.004974365234,26.719612,97084.6459509367,111210.129081327
317.022064208984,11.0900875,827266.925266775,286816.807137653
317.136108398438,1.19245945,104379.053721193,207446.939102467
317.175476074219,25.255042,NA,888473.569673419
317.192718505859,1.11691346,986631.989044809,199528.668320867
317.195816040039,1.9489247,269779.808091024,374755.56919875
317.208709716797,1.4531624,NA,181647.510189762
317.959259033203,28.086021,101713.065327239,94682.1528372638
317.959411621094,27.503106,60631.0575982975,NA
318.025604248047,15.519924,142901.943418003,81587.6749219635
318.033477783203,25.757699,154139.573262538,119395.214808986
318.947937011719,2.01997015,247043.334831452,88506.2315265544
319.043548583984,0.71784843,NA,55526.4881942748
319.055236816406,14.202441,103165.372707067,60290.4404735211
319.223876953125,3.56578575,NA,54838.7371121727
319.284278869628,1.9921457,275850.246239415,195638.47429152
319.99462890625,26.8255035,40792.3243814567,NA
320.896102905273,28.733102,NA,120876.93452268
320.940063476562,12.144687,633881.446207514,259818.582875577
321.02352142334,15.856509,118998.489213401,NA
321.221405029297,6.7636936,NA,108130.240273932
321.251327514648,1.85816,241620.467244651,150510.140792977
321.943634033203,19.196354,203398.400689341,393646.35782556
321.980712890625,12.466334,240497.223733481,163838.949150185
322.006011962891,4.52609135,214869.692027101,99869.9246001577
322.2728805542,3.6411413,NA,280571.503177068
322.346374511719,14.435836,199096.249874185,NA
322.867073059082,16.2972645,338770.393851433,377409.336915001
322.910018920899,26.133407,4298369.84344883,71096.7702039845
322.921295166016,16.870902,274734.520147602,NA
322.937156677247,12.1317205,179945.639107129,260819.446507526
322.96770477295,25.834902,137018.441639581,78155.8615462533
322.978698730469,5.56330305,139222.539516258,113010.632844195
322.98998260498,12.033347,826452.69218065,591064.947954356
323.002563476562,10.1206,119173.901951682,151240.899039458
323.039031982422,22.13093,1693605.0356757,3554545.95418102
323.039978027344,0.91119982,5109896.95335958,1229688.03416685
323.195526123047,2.8745936,NA,150271.446410109
323.2216796875,1.2968989,NA,169619.092522945
323.914543151855,24.056437,417545.235123035,404425.137604917
323.976226806641,4.4606575,133453.104526124,157734.695048204
324.001670837402,8.40743845,354546.699009328,878824.041189362
324.042114257812,9.01966015,234286.137072174,162083.754073447
324.289703369141,5.14870635,NA,214828.435768269
324.326049804688,4.85032935,141769.044318773,344146.261009565
324.965759277344,15.96211035,352389.842782621,1909077.08874374
324.987861633301,26.564088,87480.7406825334,90190.8160366761
325.002227783203,25.736432,133971.584839444,42859.4412318703
325.037590026855,3.6785638,494525.636357085,128130.432641685
325.159286499023,0.857713465,326025.81754821,435948.075757804
325.211456298828,3.9081057,568028.299364203,277136.036091702
325.237342834472,1.17045285,NA,98880.2684013685
325.271362304688,5.8444182,126957.706539833,108241.862437723
325.293106079102,3.6610125,NA,981279.627045962
325.999145507812,26.086867,100998.015646641,65140.2856976224
325.999481201172,27.548172,206512.971280483,157904.055331643
326.093475341797,13.223248,291962.335063599,300945.968231956
326.137451171875,0.35582203,NA,188659.607265192
326.214782714844,3.90349575,145803.15404908,131556.755401572
326.305389404297,4.9413638,NA,1371255.499957
326.378143310547,3.7580178,2179151.71239008,151706.185204734
326.900451660156,27.3755165,NA,105031.596989772
326.935501098633,25.510832,156962.052345002,107824.810040539
326.957092285156,19.857492,484017.297485634,974324.472167837
326.964904785156,6.2592665,NA,201285.085335634
327.032791137695,2.5289123,61939.9520751735,66587.3935656832
327.05517578125,25.8338275,120652.114309452,61366.5548466271
327.094146728516,5.13342855,60128.0277185861,87345.7703511034
327.094543457031,17.0611982,NA,102484.754878595
327.177871704102,0.86797838,163023.459090868,NA
327.201614379883,0.76815678,79773.8324856763,NA
327.227066040039,5.387757,371417.804285396,235349.007849726
327.231781005859,6.7941571,NA,226222.066937832
327.250625610351,3.1755054,102298.993192876,108608.21971452
327.308654785156,4.91549,NA,188940.107212371
327.381439208984,3.756831,264678.89596288,847854.211757814
328.09105682373,6.58192975,176967.355196362,99417.1096577295
328.230377197266,5.2966063,111192.278667005,300505.857678185
328.263320922852,11.269456,408978.200716648,NA
328.320983886719,6.2592665,NA,838470.981397247
328.926681518555,25.4425715,6506749.09296674,7445253.53717582
328.954116821289,25.190995,235237.619782994,588187.930950952
328.984771728516,25.545801,279304.488989534,NA
329.006896972656,22.67984,1220473.94116306,4605933.28812954
329.092384338379,0.772757595,287415.151809361,165815.836427631
329.193435668945,0.918387785,3964990.82075384,4464150.95645113
329.229873657227,1.52837545,116680.371429621,239209.011455156
329.242736816406,6.5100258,900754.813691743,74352.5667941135
329.931610107422,24.840903,735677.455064791,295153.827095389
329.935729980469,14.990796,NA,583335.376620476
330.007949829102,17.856347,852798.686809217,835429.259664373
330.180442810058,2.08246105,206385.231803051,269677.615688659
330.196884155273,0.93575557,585655.278377552,703365.27893311
330.278991699219,12.194391,741180.637733897,1953997.32178174
330.968933105469,7.5124254,134655.232020336,227569.679817771
331.004341125489,11.2694555,1048775.36119689,NA
331.004547119141,21.4350675,442748.860037331,1209191.64912756
331.131576538086,0.41991209,NA,194168.651005027
331.172149658203,0.86816846,NA,129408.526046214
331.209091186524,0.92815223,14634913.6574649,16365776.883202
331.282470703125,12.190069,1558499.32506091,NA
332.007949829102,6.3811345,NA,75518.9767880755
332.212387084961,0.925991025,2111204.56290285,2381148.77000954
332.294723510742,13.1671625,367020.79836738,993920.006467977
332.331115722656,3.1255344,2908840.7188083,5486044.02630171
332.952316284179,25.493794,524932.194434776,642828.158321961
333.129577636719,0.35582203,NA,279832.238308627
333.152603149414,0.78394896,NA,70317.3163449211
333.188690185547,0.8243448,115640.938634875,NA
333.334442138672,3.1171566,615361.578312304,1176154.81891924
333.972686767578,24.231483,638027.591152957,66077.781608786
334.004058837891,16.724785,153609.073076251,218252.452031368
334.009094238281,25.251505,831138.800060809,805008.860403007
334.029891967773,0.790312975,816591.775087484,940764.378006071
334.988861083984,6.2592665,NA,673580.929732662
335.032592773438,12.228968,210565.075099149,123893.305177969
335.16796875,0.78394896,NA,56463.3964902296
335.182861328125,0.8975071,NA,211686.458504036
335.219299316406,1.0781001,201810.320090355,282454.569070879
336.109786987305,0.73909848,60910.4853703011,231252.544826596
336.229782104493,10.265832,314002.767878437,269607.122486131
336.31086730957,2.02257405,119086.366849799,142293.806278466
336.826904296875,24.779742,NA,194254.983947574
336.913955688477,23.450939,177587.115002348,207839.921151103
336.914398193359,16.829375,NA,206101.154624994
337.043762207031,16.206258,260982.642013591,98639.9179051059
337.162178039551,0.922709945,1725146.70567944,1824442.60105409
337.216186523438,6.5267118,NA,172845.413877363
337.234855651855,8.7315978,134379.300209761,175384.755260631
337.273620605469,9.5700901,4628247.75064567,73954.6817877893
337.963256835938,6.2592665,NA,433773.064095577
337.967063903808,21.005526,126008.187208887,603141.553286729
337.977020263672,6.6979153,NA,132082.512848509
337.983520507812,4.9670269,101020.235324444,321909.417607488
338.00341796875,10.405008,74852.7686775573,85601.2710389052
338.165496826172,0.9324743,198033.352702544,260574.245960884
338.219512939453,5.5685737,NA,452238.994964309
