"mz","rt","peaktable_1_a0d25fef67532f42501b07e27fab8747 intensity","peaktable_2_153437c90d223ce0da85ff0c50cf80e3 intensity","peaktable_3_efa6f65476b7343e5481e46df0b1846c intensity","peaktable_4_42513057733130ad46e2365204c0487c intensity","peaktable_5_040d565d8e12fd6f47dce862588b8ddb intensity"
466.980918884277,1.6586167,1050827.79868608,712169.127783188,991359.482046071,929562.759835542,941775.020336814
467.410064697266,1.7256489,1346142.02142872,NA,1420610.23116732,NA,1310740.20693675
468.390075683594,0.61250868,412248.164793958,396524.227527,515650.947008693,378227.56742841,718476.43989014
468.916519165039,1.8246001,799979.421297751,1749043.99575737,1352174.7135164,1164534.37013672,1738244.6840385
468.976379394531,1.7288179,1246167.51919753,1408379.98662661,1589929.94610631,1637329.33565271,770490.720088433
469.387359619141,0.74382211,587348.99055516,752385.65447614,615822.128357828,758075.316922942,701762.968570056
471.014709472656,1.9962995,685665.660981352,453170.839753758,757202.159960809,560281.052383341,668524.538122217
471.332061767578,0.55210992,657120.825202547,688013.185297574,588449.022859182,597776.604628396,426930.248469457
471.366012573242,0.64535103,939616.550799564,879194.04485462,861416.325401234,887521.668222399,920972.866351497
472.364074707031,0.063651241,795323.069814196,NA,578694.232790998,742854.218490454,735508.151190244
472.997802734375,1.7463583,453116.167376603,828463.993524635,499989.765469174,1289729.26220967,2163590.56469283
473.345520019531,1.41721655,1881465.52521834,582038.800485529,928163.333144906,1215864.28995417,1265550.21954178
477.031394958497,1.74892275,2391912.98024681,4532554.83688706,7140900.46058924,431703.815421309,2876539.36542562
478.034912109375,1.9936974,544642.503566487,1556309.3682999,1509420.35293159,657841.908687728,358567.091467806
478.293395996094,0.232574715,6492644.1348795,6554373.60811673,6501893.39666701,2500940.14402035,6531657.43203452
479.296936035156,0.25267059,1588643.25592546,1599017.35226494,1657560.8977814,1684741.8042657,1631739.58213715
480.927276611328,2.002848,NA,NA,NA,384562.489573215,NA
482.405883789062,0.99234164,1208211.0563505,784774.034992813,1185557.20551596,768884.202216205,959967.615556209
483.408981323242,0.58188286,670987.933457138,540244.603433752,712137.750369272,589572.321521206,610210.466303923
484.946960449219,1.7909887,2149018.86755648,2080126.44321211,2266099.51980357,2054798.01396291,1540923.99555778
486.996871948242,2.0150047,501539.427420655,478539.448545936,503697.569946679,554771.773473327,512436.537139291
487.361183166503,1.69980545,1346320.51649381,3809685.22289203,3737324.51081222,2477504.35713249,2022757.065118
488.359176635742,1.053611445,1137497.24547361,853680.235034906,787894.191714473,1019743.82608307,1016081.7160534
489.362182617188,0.54467749,926383.565854245,526711.514640492,736789.885605499,724043.259410798,939363.367678849
490.944610595703,2.0072251,NA,NA,NA,542623.266540312,NA
490.963745117188,1.829969,3070288.21619099,8718541.02704814,3488882.70319949,9202271.93939064,8937122.93967113
492.933891296387,2.0158345,1045312.65481791,NA,1183264.92852192,NA,NA
492.960891723633,1.8150627,1658766.64685672,2585916.92593369,2636151.60453089,1904929.78437684,897077.261813535
493.013885498047,1.7469818,928357.838862749,554991.50958403,486287.087051672,788696.325882092,943856.357888372
493.314239501953,1.4647524,1858849.78967466,2633890.34063875,2537747.23075893,3355875.90883519,1780350.11016741
493.425811767578,1.717483,NA,2014568.49748621,1862817.47011707,NA,2236304.81289563
493.938232421875,1.77501495,NA,848605.491955027,NA,494349.024307358,674678.016008671
494.015960693359,2.002848,NA,NA,NA,762909.396136339,NA
494.317626953125,1.422888,527030.437755283,548943.428943071,527266.14323475,838570.728927354,726691.011999189
494.318420410156,0.21590011,NA,NA,368270.469492947,NA,NA
494.566680908203,0.991912925,NA,1706230.50137979,1821293.63280918,1668564.73376727,1741152.68639256
495.441116333008,1.7909887,8221682.42843449,NA,NA,11874499.835459,12107724.0291439
495.569976806641,0.99367309,NA,NA,NA,567322.97611353,NA
496.340454101562,0.33810721,3295868.32640127,NA,NA,NA,NA
496.421478271484,0.62787486,432172.066771031,1083896.94228181,926113.078404585,583497.12488311,938279.182156591
496.444061279297,1.7866116,NA,NA,NA,NA,2790094.94318719
496.958862304688,2.0075676,1034766.95038357,NA,NA,871625.386600921,NA
500.992279052734,2.0032787,NA,807928.848670504,NA,796975.24010813,790647.598052768
501.376892089844,1.5151917,1767943.00594251,1229428.20139833,495824.691286029,848994.138566802,1301478.57115739
502.293334960938,0.24612066,3724021.51880901,3676161.16847118,1165045.95015793,3701381.0394366,1232551.88095478
502.329223632812,1.1236292,563159.673025805,NA,NA,368680.806967305,375934.529412462
502.374481201172,0.32053124,NA,824086.488431707,NA,NA,NA
502.974395751953,1.38738325,814162.55410359,1143044.30650685,1155764.7639833,623153.45307628,705514.269403007
504.308685302734,0.30739994,721800.152774974,737523.3033708,761237.351936478,732749.610472617,777156.684898936
507.441040039062,1.7671683,672825.932309485,NA,NA,NA,NA
508.909301757812,1.9989017,NA,NA,NA,NA,477054.23779641
508.991439819336,1.3397364,8870844.72088912,8622249.6866565,855856.173653236,2908202.50110412,672204.51935886
509.457046508789,1.8194398,6524905.58756308,6572439.3686294,6855560.9881785,5369861.61521269,6609427.84433183
509.994903564453,1.7756689,1249403.255564,933499.888531922,447921.749447016,632763.612878016,1439221.97145277
510.43701171875,0.623891955,828302.553962238,807484.257016458,834490.868072711,823913.326585733,368709.156862357
512.416564941406,1.03395221,966505.161813468,1372258.75544362,1032471.53501578,756839.779797075,597891.555498761
513.413940429688,0.72072941,1352585.12896911,466039.014973933,1375977.58916021,511000.73464088,1153103.29667655
514.925033569336,1.7765476,948874.165288287,685009.660250979,NA,1274309.47989455,1342890.73919499
515.007629394531,0.667686215,NA,NA,4104445.83139513,3745037.17215012,NA
515.008361816406,1.7952774,6583060.11381868,27298515.9759389,4363117.04292401,7173431.99725694,3758659.13912524
515.358459472656,0.53590921,393023.93688191,818859.038350882,533293.017765293,541765.699522961,756772.014444178
515.392700195312,0.63975256,489725.267402514,642595.660600308,707091.306332115,641869.151108551,625429.182370681
516.011840820312,1.33529515,3897994.57002432,793912.75488438,1065351.88144476,2903483.8905093,1104050.9971125
516.390502929688,0.060374225,696043.992003919,NA,490126.154367559,298168.865471884,725302.208865569
517.013000488281,1.99684,485852.576377878,2713450.74238149,2881955.17725641,3028538.88212733,2820371.29245225
517.371887207031,1.6552647,657197.537253503,1022635.91782898,1292125.397085,753627.616386234,942306.694693124
517.982788085938,1.8267887,794943.948995112,1750956.35449468,1938473.65607038,1862128.9445986,1630799.14157077
517.983123779297,1.8919164,1916029.84918956,NA,NA,NA,NA
518.323516845703,1.07981195,NA,646247.863553838,NA,NA,701083.908925694
519.441833496094,1.730026,657955.915874257,NA,891784.015782278,659202.06003895,NA
520.340408325195,0.674611835,48731619.4067923,46587452.5219439,24709744.561942,49167900.8007927,2836926.9921413
520.508544921875,1.8193861,NA,NA,866767.247212973,327361.083249703,NA
521.057647705078,1.82332435,NA,237182.170168923,843521.677958065,308875.504513477,648793.453330482
521.34375,0.22731309,13323576.2872111,12324063.0095482,13549077.3889985,14539461.7731303,13630232.1935371
521.456939697266,1.79369555,13588282.2628635,20319079.5223623,7129334.89668412,18246106.4183129,18355269.7605594
522.346435546875,0.22420869,2373801.24373318,2419175.25497466,2376216.25073881,2397571.6880119,2389700.90344157
522.356384277344,0.792978635,4822094.63046656,5332470.40195406,5193188.49158466,5461529.39099569,5184375.94208962
522.460296630859,1.7916694,NA,6147328.66214272,6621543.06855662,6451707.42133308,6481011.23800354
522.597885131836,1.1098199,4658470.62880528,4817920.05421602,781591.627404467,4862858.34682049,4748284.64338295
522.598236083984,1.5310223,NA,710090.86936118,NA,961560.185779875,NA
523.359558105469,0.77343259,1524769.18011312,1556695.76286858,1542231.36522455,1497147.44942655,1401171.95989186
523.472412109375,1.8562144,103107516.888673,107966610.043339,103197951.548123,106694042.029209,107514327.192775
523.601257324219,1.1070638,1979981.14054416,1923748.70651521,2157845.63379155,2010695.30535586,1816478.41672458
524.475891113281,1.8574283,36633551.7747719,37784368.0677401,37995757.1865748,39267429.5374481,37236452.819355
524.966430664062,2.0062505,NA,NA,496164.810419358,NA,NA
525.479248046875,1.8661825,NA,NA,5530562.38714274,NA,NA
526.432067871094,1.3287936,1871733.90038616,1317924.92582231,1695088.32244603,745544.392373775,1191061.33722868
526.964172363281,1.6107447,485220.535176332,208850.668458259,225229.153968491,392660.897753485,1088594.08371464
527.435302734375,0.59720301,601191.419804345,1172568.70194296,404429.302386743,1157214.3976116,1166174.74376496
527.962280273438,1.72704,416301.67225554,511304.460640315,507694.278663444,685468.472609443,336406.425551746
528.985290527344,2.0287141,710651.000877773,705575.325935669,686216.786038265,626227.667695896,620450.355345216
530.982421875,0.989727435,446271.498310122,540802.031536973,1019564.82985045,1031530.74778497,573715.848208054
531.387481689453,1.5406391,655484.135416651,2099198.48817272,2083159.30653937,1851551.80972641,1524656.67084985
532.385498046875,1.8098585,3260721.32395312,1564306.90832691,1038185.36588562,4766934.06485528,4666191.33220547
532.953857421875,1.9903237,4818019.37027452,4698284.63202867,2313353.88146695,688343.926144926,2065761.86547399
533.388610839844,0.82345454,843065.276396743,573444.210509185,2005995.47471207,1402407.92183477,1606032.21133548
534.954833984375,1.7485149,NA,NA,NA,729056.192363999,NA
534.989685058594,1.77014025,1262475.80136998,1641427.42083085,858738.583049622,933978.685839421,1172322.1053271
535.169891357422,1.6047912,656283.946743916,318758.372302617,NA,266245.632423494,NA
535.472473144531,1.8229898,7065107.48272417,9562428.91896383,8905286.50602432,7916680.69145136,8358221.64825442
536.475372314453,1.8469729,NA,2586431.47858594,2022831.00187232,2666846.32416024,1948537.28847065
537.340515136719,1.49769795,1905119.88364177,774706.700973794,1296660.67718523,1921493.17445972,1625232.09907537
537.488128662109,1.8764695,43435416.7295094,45566345.8218375,44716276.3983938,45692122.7127072,447809.738713551
538.344161987305,1.489886,NA,590938.106236218,583872.346175063,957461.530520932,884463.581744017
538.491455078125,1.8763424,15358297.8811509,15988923.1396267,16672759.034143,14476314.0999859,15558715.2934333
538.969543457031,1.6080036,3346835.30178909,565041.029541819,196891.792466642,1365454.19930419,324565.527003541
539.972778320312,2.002848,NA,NA,NA,764664.231179327,NA
540.44775390625,1.09344113,773893.380967265,1114027.53563893,740570.443897101,498237.92168029,1266327.60874045
541.450988769531,0.59723483,873291.94759682,931190.198034483,973123.68299896,899002.034711466,832313.692956384
542.322265625,0.22642383,3812021.5231583,3817208.33671938,3847863.84373595,3796209.03801241,3632876.39112568
543.325927734375,0.22710338,1058349.82105044,1104063.95623446,NA,NA,NA
544.340454101562,0.22027723,6418774.70548114,6398462.23946689,6403381.24383347,6511734.75769204,6585903.18552792
544.962341308594,1.3669692,369216.329734172,660474.640927826,427976.094084693,628960.280177111,717735.348844643
544.963134765625,1.6909566,NA,NA,313650.768592618,NA,NA
545.34375,1.0951669,1812324.4978611,2091503.67795464,1927247.8710623,1806578.74775911,2034723.79969434
545.403198242188,1.4032046,431351.43266816,714949.740706778,1057499.23938014,1065661.130025,380122.635417555
545.457153320312,1.7434514,NA,978547.097762814,1082180.2796174,NA,NA
546.356063842773,0.71069298,2858578.86156961,2746407.82861139,2649839.71805278,2844364.22426606,2888859.21838294
546.400665283203,0.31615411,NA,1211626.70020452,840339.357041461,771978.107292185,NA
547.359924316406,1.15188965,526135.48848333,1319631.92155647,511473.192118546,968294.90716237,458658.504431391
547.472412109375,1.793431,21443771.7818145,22739766.8592834,21127114.2310122,21533164.1071593,20749546.8813279
548.475830078125,1.7939601,7631110.16661911,7250273.34613351,8519461.9063947,7180516.49502309,7359845.14462023
548.541564941406,1.9602908,NA,NA,1015401.03223616,NA,NA
548.922714233398,1.80081525,1153989.05598581,1158842.15942573,550549.986171231,1364269.64440724,1503559.10816002
548.982788085938,2.0024516,NA,468854.311703717,NA,NA,NA
549.487854003906,1.6565014,499660.611684467,563186.451500014,577945.221295849,686339.532383277,2440073.08046625
549.488128662109,1.6430209,NA,1938206.79015328,2775396.32695772,2166298.51655602,NA
550.491363525391,1.85217975,633453.397667088,72477571.4629263,72966643.4347129,72573598.9509394,74772894.7376711
550.629180908203,1.3705527,4714584.88650951,1135578.50636887,663342.859272512,969125.334126655,883907.407886906
550.919647216797,1.9805661,NA,1493506.6420786,NA,NA,NA
550.979431152344,1.7204744,1608752.3281534,1698172.76044453,1734757.07332987,1773437.08175169,1436961.63482794
551.503784179688,1.77742715,215106328.111819,451837.015992728,469612.629597493,2948511.98826356,217929192.300936
551.632537841797,1.22007645,2178427.681077,2122100.23621852,2407401.03818419,241878.761286144,1924805.03253492
552.507141113281,1.897797,81969878.1095011,862612.964932922,84657352.5157364,84106017.7688674,942187.657561455
553.017639160156,1.6951006,827988.520016204,765553.220361642,1064389.58574891,374752.94655933,1199595.27437304
553.314880371094,1.31502285,NA,423181.098961734,401645.846233221,388241.142851041,325007.711728591
553.408508300781,0.80160556,797884.283928268,565481.568164329,604619.603411986,592707.440739389,622412.023102758
553.510070800781,1.8938507,14819120.7937862,15610429.4277656,15149451.7700588,14964143.7934808,14694878.1778188
554.463775634766,0.616892855,1168673.68368304,430166.474787795,523274.154102826,1119388.12984585,485132.343671515
555.001419067383,1.9954035,722751.886419672,625466.814917415,2136787.65905818,2196680.84348171,2451938.48772002
556.442947387696,1.81355485,NA,2180314.28451465,NA,1309154.40807797,756132.211776873
556.443267822266,1.134572,1577916.9050487,1362850.96689675,1149456.12296663,1007514.33707115,1425387.78414459
556.997131347656,1.7770303,2139845.91522122,1222505.90652129,1761774.066894,1092944.095266,647171.620912734
557.442810058594,0.73287934,575528.229828687,944520.175302493,288758.202399069,238276.915670804,764895.05105826
559.035034179688,1.7491704,10253964.910272,9038457.71952298,9954676.36015648,10388309.3697619,4280596.48470563
559.385314941406,0.4914913,570195.891942351,561066.499638242,553803.131746039,624874.972705765,606741.003577497
559.518310546875,1.2085641,260025.374020336,4258454.88883677,NA,4193145.93154408,4273539.67066895
560.038665771484,1.7668259,822477.735351096,1455738.15552482,895662.451558124,1507232.29689143,1462261.03212478
560.417175292969,0.069116757,421934.419409115,NA,NA,485013.597846002,485245.037465781
560.5126953125,1.2075903,NA,1225250.68628932,NA,NA,NA
560.521118164062,1.2085641,968695.629944809,NA,1411211.02607096,NA,1310259.35420164
561.398696899414,1.67239855,1676534.23452351,1296769.07123217,1348481.3180993,496529.530333966,1284127.37577187
561.488403320312,1.8289772,5755890.96908408,6915582.18109883,6152589.49182215,6211214.36400263,7010606.72020472
563.376953125,0.68780074,1061435.30269049,1031995.30793746,1102198.00983289,1027591.92039002,875674.558429634
563.5029296875,1.4229726,NA,591275.672445609,613233.86605322,621042.203505939,NA
563.504211425781,1.6761983,748380.056392682,763781.799397313,744741.967816029,70271863.1293729,921559.705665284
564.507751464844,1.8777041,24463754.5983027,24825069.7031098,23978392.6865908,24612671.760408,26540993.6662348
565.481811523438,1.2019291,591454.472270012,493954.959436666,549493.595695315,NA,NA
