"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
888.733245849609,1.607621,1411932.62525822,1219780.59441849,1381719.44681651,1328348.63965148,1127911.99546092
888.804504394531,1.8843961,3802150.18509385,3673141.69655583,3786318.95536645,3755181.12011546,3837785.94350133
888.893341064453,0.65731064,1924554.48832036,1740967.78114493,1862699.71127057,1659228.95298163,1822003.83205577
889.141845703125,0.65295291,1252974.23559697,1299011.85463144,1520347.21693779,1559214.18196242,1164888.54089015
889.392272949219,0.67918236,769960.608548488,714175.922988653,776258.121718841,839578.37180366,1087180.26499266
889.558654785156,0.55554553,NA,243734.650233971,231409.792765442,NA,47392.368791424
889.572937011719,1.5607903,881683.053441447,1058006.40833834,941904.836435437,969620.972909813,848375.022917905
889.575927734375,1.0837048,NA,NA,NA,NA,2340177.64309126
889.649200439453,0.71942699,NA,NA,NA,870665.195959267,NA
889.716033935547,1.7544588,1739687.37848871,1675481.20366294,1673807.21255967,1590054.15512705,1229552.86657603
889.804809570312,1.8676206,4121446.66527394,4270548.00869545,4096103.30889993,4047082.11130983,4063268.70913496
889.882568359375,0.66170709,454923.177972052,NA,466962.380184141,NA,371834.370915716
890.592163085938,1.7406822,780064.762775822,813490.769147125,1483715.58674133,1468498.26005761,762127.609936452
890.634338378906,1.1601587,NA,NA,31623405.4991125,NA,NA
890.641906738281,0.958000505,356547.235475591,10778001.9062093,273636.941702792,10975022.6859774,39891.096218512
890.648880004883,0.604810425,NA,331380.863736964,NA,NA,214877.543516103
890.663452148438,0.70115118,1277366.52075777,NA,NA,NA,NA
890.67041015625,1.4200972,NA,NA,NA,1015501.03615678,NA
890.71337890625,1.5544599,NA,NA,NA,NA,814024.23578175
890.720397949219,1.7498773,942771.595562393,725622.056007423,908782.043246321,1006093.85024196,788073.579449084
890.784729003906,1.6647278,NA,NA,NA,NA,641864.320648971
890.791839599609,1.66758585,NA,NA,329994.842041852,422724.817368841,NA
890.820495605469,1.9086039,5682749.0964165,5958294.127501,5805819.91887399,5919406.4354541,5861737.32833673
891.591827392578,1.848916,NA,945846.005356334,NA,351689.420345132,NA
891.598663330078,1.5192075,1717945.11137808,1418631.90590363,1233059.39642159,504086.1880605,1426562.61832918
891.6416015625,1.0135255,NA,NA,920905.807862819,NA,NA
891.645736694336,0.666131745,3133052.23276182,NA,2797695.60824276,2338593.47245045,2029692.01006823
891.69677734375,1.62829415,4020685.72627125,3600106.60137562,NA,3658916.89671422,3480639.82397269
891.705993652344,1.9810432,910424.178188347,574368.05381686,691352.495806891,572178.996819283,339589.294786286
891.7490234375,1.8403992,2033366.24427113,1983971.88718664,1836280.56904176,1898331.30878306,1847952.30777234
891.784729003906,1.6165798,NA,NA,NA,NA,674047.348907462
891.82666015625,1.9062816,3554424.81410419,3690472.84960139,3813611.2924486,3982503.998169,3817930.48100353
891.896514892578,0.66387869,2910154.37215325,2632156.0602289,2797114.85719897,NA,2951009.38335981
892.146362304688,0.662816555,2354998.96610465,2678349.21736923,NA,2658154.35924558,2840244.16074184
892.318298339844,0.66496346,NA,614768.152212359,NA,550327.12694082,NA
892.395385742188,0.66386211,2284113.81369917,2294029.17007394,2094960.00579324,2114520.99910673,2258338.15762037
892.585876464844,1.1316853,NA,3510457.74158724,NA,NA,NA
892.607177734375,1.638261,559315.477973015,42832998.6171254,757687.469578783,845088.924812064,544020.330991031
892.647338867187,0.66387869,2870544.30954417,2967567.46650947,2988155.90943066,3161232.60585141,2798856.71003612
892.650283813477,1.15989735,10905651.8428278,11641926.930894,NA,11933979.6552291,11671139.2193006
892.664428710938,0.55882569,NA,NA,418344.713114138,433715.693047057,NA
892.679962158203,1.4893595,7237092.13689469,7011571.35342716,7148448.87422736,287350.130975485,6999954.15680625
892.693084716797,1.6246886,NA,NA,NA,1226918.07647619,NA
892.75048828125,1.831871,1273293.07381622,1301933.22598481,1310926.24432837,1349607.26327737,1126015.33467886
892.800415039062,1.6559736,NA,NA,NA,NA,523559.336622305
892.836151123047,1.9261125,3881016.55725267,4020613.664418,4060152.67318406,3943062.59385286,4015816.3198662
892.889831542969,0.66167352,1271378.97332935,1086600.841809,1122827.88832228,NA,NA
892.897171020508,0.665002635,NA,NA,NA,1033052.12990685,972796.023755868
893.139617919922,0.66386211,1314129.53781824,1304052.88350219,1197610.37814735,1210509.08614873,1336369.823908
893.384948730469,0.66497314,NA,712639.686205998,538870.157074951,NA,NA
893.609985351562,1.3002037,22583922.7231193,23134307.8153935,20728036.6603713,21967291.4378524,22679603.4508181
893.659606933594,1.1448388,4590169.06990031,4884590.73631819,4828553.53521094,NA,NA
893.667434692383,0.54679127,NA,190518.546512073,155293.267565921,NA,NA
893.68212890625,1.4884427,3107242.35418042,3954188.53569813,2706722.74295026,NA,NA
893.701843261719,1.80093315,5983266.41818922,NA,5022489.62531916,5158040.24024687,4626090.7171634
893.726165771484,1.6065052,2157901.6733782,515890.1365275,481428.024619662,425032.721652864,5519421.61768537
893.761016845703,1.878181,4570500.41909462,5084096.95703485,5031329.46034323,5315659.60073522,5382953.71222393
893.8037109375,1.6866134,NA,NA,422804.670918702,NA,324656.776000057
893.839721679688,1.9264256,1876900.33968461,1934651.40197071,2145352.23795318,1943892.4040816,NA
894.564575195312,1.0179026,NA,NA,963459.166425929,NA,NA
894.614807128906,1.3023923,NA,6074853.13326376,5493253.50719606,NA,6056509.47271424
894.622100830078,2.0069558,940449.748874963,3750920.72132887,869357.634935029,967256.070660239,1006847.0273081
894.626586914062,1.4485483,6764328.60018394,NA,6757825.89364854,6676113.60673443,NA
894.664733886719,1.022572005,1145054.98405179,1022028.95027045,17141776.1589175,16637653.3211261,901777.328092928
894.664978027344,0.77716363,NA,15346598.1698468,939913.838694332,811950.267067624,NA
894.697570800781,1.5850925,4077656.97722492,3888806.78540625,3746148.48388846,3835128.91258557,3776144.27323284
894.708129882812,1.7966833,3551416.86186192,3113822.54310047,2796742.44613716,2927890.32480685,2949013.15123437
894.729736328125,1.6348598,NA,NA,NA,780619.01053826,1553493.24047475
894.765747070312,1.8783723,743768.911088276,547949.354426132,638321.793677465,4704922.50681206,4050859.39852304
894.850280761719,1.9352766,1594850.46226837,1716478.04014986,1813152.50993766,1738917.56528164,1767134.05616165
895.144012451172,0.67264987,NA,NA,1739671.63314904,NA,NA
895.151184082031,0.67157104,1646591.49681776,1720375.81367054,NA,1760904.42580859,1645536.03399439
895.396392822266,0.67480479,NA,2711654.68306941,2495127.15504673,2300063.56240195,NA
895.62841796875,1.4884427,3693078.10490353,1044858.7421775,466476.417911708,3233650.99419694,337863.627010086
895.644927978516,0.67707238,NA,NA,NA,NA,922416.598898854
895.655090332031,0.67262335,NA,3442704.56893722,NA,3209767.08706564,NA
895.697570800781,1.5825906,1960398.16706793,1981819.54759167,2055288.46394405,2017806.05761824,NA
895.7216796875,1.85658305,1216777.38017604,1162802.26166688,13098781.5739562,927372.955576411,12538655.292837
895.743774414062,1.6684595,3997668.99505383,5301388.1978603,6957610.63185066,7180498.75983543,10413390.055034
895.778259277344,1.9066327,7204221.53137792,7337425.03185769,7227296.83826655,7311953.93085327,6908681.17135499
895.858520507812,1.9418419,NA,NA,808190.066384393,NA,NA
895.89892578125,0.67050613,2816458.96208865,2753051.01815723,2418169.5586285,2905296.69245221,2592036.63577839
896.144287109375,0.64636796,NA,NA,NA,2216504.31239577,NA
896.150695800781,0.67050884,1951170.57840075,1889666.69516004,2086831.36190681,NA,2194335.73607235
896.395935058594,0.64424843,1617049.09960879,1618762.63087399,1440465.92389477,1262855.14658375,1499620.19206232
896.477905273438,2.0905816,331857.861496647,322072.43554187,297676.127852864,275579.096634763,291724.13649357
896.622055053711,1.2135285,NA,NA,6616003.23470758,6156259.29255255,NA
896.636474609375,1.6054325,789132.284808469,1684430.41364591,2475062.4379801,1260455.55020719,2049882.00069769
896.643661499023,1.6027116,515193.195992298,513686.556008436,1635700.34318695,1086906.35835487,948554.755586811
896.715728759766,1.4939385,2520135.63598003,2736423.72704935,NA,2442265.9563555,2336563.3439691
896.722961425781,1.8542997,7526987.34099746,8061908.05505408,7830275.20219364,7776092.74827328,7359969.29475417
896.737731933594,1.67194115,758370.032813131,1640916.97860802,2642501.90791383,2520067.80454818,NA
896.773376464844,1.5194354,5279976.69637238,4025465.40077981,4073267.06424385,3461826.16299652,3535806.89000813
896.780456542969,1.9086039,13096352.5575049,11534086.0905973,10624427.8681151,9316414.30685343,8746260.96193509
896.845458984375,1.9084702,812684.581288174,867715.864837735,NA,NA,966640.11163854
896.886138916016,0.67269953,795460.792886084,724148.220548902,749706.574852737,746822.187369318,957711.725533898
896.994384765625,0.67811155,NA,NA,801849.612182652,733054.354489662,NA
897.312377929688,0.64417934,NA,NA,NA,550379.300252118,NA
897.489624023438,2.066989,NA,NA,NA,NA,103775.561684298
897.646118164062,1.5956538,901064.046253079,1375832.67334176,1371271.56808835,983828.764878448,913537.542110579
897.718444824219,1.4923196,NA,NA,NA,1460134.2604357,NA
897.725524902344,1.4971969,NA,NA,1515484.51329516,NA,NA
897.732986450195,1.8937885,738635.281552263,762028.028917116,13003068.3106458,12358745.3719663,13201177.9188951
897.753494262696,1.66349935,2476711.89711343,1278562.3059886,6119001.53770399,6648229.31432216,9017779.35232088
897.776123046875,1.5213965,2283592.72523334,2782653.05021428,2153940.81559688,1999805.75840053,NA
897.783599853516,1.926522,9184314.26406336,1387259.8358918,934163.858837581,7311076.91272327,6689358.28307022
898.49169921875,2.083781,136885.3267951,136488.620096181,NA,142047.562820314,148343.456268605
898.614135742188,0.294247055,93658.0774343946,66659.8991951155,118161.898529293,174944.062959153,138680.882061854
898.638442993164,0.952498695,NA,1215267.83467744,1161754.24350136,NA,5108158.41079633
898.72998046875,1.571783,20942046.7742758,20998616.368173,20856152.2335115,21426978.8030755,21762134.4782924
898.7373046875,1.9916355,399650.390293525,NA,NA,NA,NA
898.756164550781,1.6588316,NA,1486589.6583901,2744218.96289077,2581762.55805385,4363319.07502801
898.787780761719,1.55664465,3473769.44637825,2171565.71756208,2012074.12923642,1431448.108107,1371091.88134837
898.794372558594,1.9283013,12032199.2199244,7064188.82407838,9047549.94873355,7577832.1438948,6283302.95448205
899.154052734375,0.68145385,3215263.97997443,3055447.18720334,3195419.08230378,3285369.84975393,3116291.07483236
899.400512695312,0.68137049,2797413.30116954,2795923.2280811,2888473.58383073,2854407.88257052,2595825.65245076
899.646636962891,0.64968545,3143387.4449197,NA,NA,3122930.48511242,NA
899.714126586914,1.84637855,3822008.70637462,2378226.25736447,1685290.96384744,1212707.29378997,1796973.02410224
899.715148925781,1.8537565,2527078.8411615,NA,NA,NA,NA
899.736755371094,1.573972,12158882.3271726,12608384.6983086,12073975.3288606,12321046.1493927,12283058.1479772
899.743408203125,1.9177678,5841532.8195217,6654074.11361015,6986761.59588514,6937672.31060737,6887638.78079741
899.772125244141,1.73672415,NA,1370235.30632554,2028449.85565884,2247782.77377332,3051218.03067253
899.797378540039,1.793177,1325166.51513568,1054187.32225936,4327658.26485797,3633959.37620597,3357748.37381401
899.800384521484,1.94136565,5877621.12113456,NA,5065488.18156064,4503547.6537786,3866379.03949435
899.899658203125,0.65300261,1850638.21680138,1989213.4288387,1818053.28202876,1923542.00467581,1948659.52727844
900.146423339844,0.67918236,2419340.09876226,2083336.63958835,2102503.5936076,2267080.26748167,2363389.43261576
900.392730712891,0.678146085,978567.78224126,1041941.74095201,869900.472321224,NA,979740.08292571
900.400146484375,0.68003318,NA,NA,NA,939872.088598223,NA
900.649169921875,1.01162928,2071642.4786593,1956812.87772962,2345707.51051033,2145959.34791641,2078141.11175838
900.672698974609,2.0178985,855844.317847049,NA,912810.566834706,NA,972887.79540033
900.67822265625,1.5630289,2861133.23587504,950542.598360083,2531163.97530178,966606.962624295,2532319.33399017
900.721862792969,1.8495129,1177917.22534678,1431649.07771691,1041116.85796882,681638.244695629,723489.830753106
900.736404418945,1.5740644,NA,NA,3475839.5213236,NA,3481213.95228553
900.7509765625,1.6684595,5308814.89072678,5397562.80927813,5421969.07916891,5439148.93153181,5337391.49385487
900.758239746094,1.9179574,NA,NA,NA,NA,2824925.14003499
900.808837890625,1.8517015,5520847.81338153,5079720.08762496,16245033.9979781,968387.892556733,651039.377466262
900.892547607422,0.655156625,468615.695728938,NA,NA,498456.309219837,NA
900.983139038086,1.75149055,88494.1053612386,96410.3352630099,681109.119372279,88262.1401585274,105280.148383325
901.140197753906,0.65074504,NA,470642.385087434,496823.069556757,436552.61984384,NA
901.329483032227,0.690205585,1290684.69283371,1114461.73090672,NA,1183616.41363773,1191108.77091545
901.651641845703,0.677049445,1286725.7487618,1211845.93046326,1213734.19578999,1373279.74536465,1382746.90373328
901.680480957031,1.6098096,460738.393641808,463959.567657221,532222.779994152,509750.713646335,469714.428322289
901.728546142578,1.90318525,16768686.8814589,14130658.2191809,7254961.12702746,4967903.34320255,4590398.81529438
901.731140136719,1.0091256,671911.929982414,1674246.53748136,404169.888801497,258890.593392225,1192925.23057611
901.809097290039,1.8977992,11641642.7190397,NA,1859063.44510032,NA,NA
901.810272216797,1.85071565,1128833.38393472,748133.897732977,10425894.4967243,10184491.9356718,9046746.94157522
901.984344482422,0.65622607,NA,NA,717313.350917603,749001.816025613,NA
902.158340454102,0.691235905,NA,1029583.0197019,910038.173002363,NA,NA
902.317626953125,0.65510779,NA,468251.923712792,NA,NA,NA
902.324951171875,0.66175194,NA,NA,NA,NA,506017.670636039
902.404846191406,0.69239164,NA,NA,NA,NA,1424055.9913334
902.494812011719,1.7918593,NA,NA,NA,1130516.11731396,NA
902.494995117188,1.673482,1011128.72598478,1047856.05283824,902581.297665183,781881.527947948,1193345.62068633
902.582702636719,0.96537707,8819466.69489565,9188866.09453477,8971380.72934477,8533729.99530133,9055069.52895727
902.653747558594,0.69020801,3016861.46119006,3006563.15177938,2934105.7657208,1313251.86123797,NA
902.662384033203,1.3382647,4317083.65942613,4394040.65961375,4465697.92985513,4898347.17335512,2436358.45964369
902.73291015625,1.7391178,6135062.4531688,8140259.59720277,659939.948068112,3034973.54407564,2837046.64593274
902.822372436523,1.8912039,1314323.97087816,607849.397089316,30848113.1236703,30107613.1146082,30833461.6308712
902.900390625,0.66170709,3092880.46938437,3380479.66220456,3276861.19013271,3147145.63757825,3391244.11865378
903.154479980469,0.65956819,3072803.01365716,3063888.85865217,2822711.66594831,2964082.52023331,2973093.08600154
903.402099609375,0.66168773,2598508.79324687,2432524.12133683,2557690.98384888,2088247.04649955,2453487.5714572
903.500137329102,1.7419968,3777195.5834107,NA,423676.726967111,415460.944318592,256294.965299165
903.580871582031,0.96537707,4565222.13535619,NA,4467616.3545607,4457258.70061228,NA
903.650268554688,0.65731064,2071722.19921257,1933210.04898597,1711903.20493561,2277994.48659955,2099686.24012291
903.667419433594,1.3500634,NA,NA,NA,1268178.70935591,NA
903.747985839844,1.78909145,685084.555639067,354917.44758628,285553.681462343,1291324.32843533,4946086.09256935
903.827682495117,1.89212285,529244.506386727,375004.167005224,19536110.4662877,19203447.7860986,19332854.0909546
903.899291992188,0.66386211,1234066.97061992,1151449.06161179,1206133.78292314,1138552.0734996,1240146.41699465
903.952270507812,1.9852035,NA,NA,NA,592630.437272037,NA
904.142639160156,0.65948501,979503.120855467,791601.915623224,811037.76481212,972270.750052767,932678.230939955
904.393432617188,0.66389527,NA,NA,662952.967804245,726122.535189934,663188.94271658
904.396423339844,0.66175679,556891.050107268,NA,NA,NA,NA
904.507110595703,1.6340778,617034.184327408,308649.060300398,547004.54282681,578342.989591243,405199.158751779
904.591033935547,1.03513676,2633372.38013131,2754110.78072227,2758675.70964395,2558046.18271938,14053537.8011438
904.656860351562,0.66608416,NA,NA,491749.042967205,NA,NA
904.682159423828,1.4534026,1498241.20305784,4370623.5155349,4825701.7131299,4463572.87340588,4108417.92913209
904.693878173828,0.715309955,NA,1558403.29936339,1572714.52745696,1580821.73764165,2157124.56257206
904.748046875,1.7878736,224143.222410919,2289603.23865365,1774496.56672012,2735855.83850918,1354280.93192246
904.835021972656,1.9173581,28585091.7916306,28899834.5578987,29262149.858564,29846507.0775724,29165612.7659765
